species,hses_code,year,aimag_mn,loss
Ямаа,43,2008,Сэлэнгэ,0.5
Ямаа,43,2009,Сэлэнгэ,3.9
Ямаа,43,2010,Сэлэнгэ,48
Ямаа,43,2011,Сэлэнгэ,2.6
Ямаа,43,2012,Сэлэнгэ,2.3
Ямаа,43,2013,Сэлэнгэ,2.5
Ямаа,43,2014,Сэлэнгэ,1
Ямаа,43,2015,Сэлэнгэ,2.7
Ямаа,43,2016,Сэлэнгэ,1
Ямаа,43,2017,Сэлэнгэ,21.7
Ямаа,43,2018,Сэлэнгэ,4.5
Ямаа,43,2019,Сэлэнгэ,2
Ямаа,43,2020,Сэлэнгэ,1.8
Ямаа,43,2021,Сэлэнгэ,4.6
Ямаа,43,2022,Сэлэнгэ,4.6
Ямаа,43,2023,Сэлэнгэ,26
Ямаа,43,2024,Сэлэнгэ,26.3
Ямаа,44,1991,Дорноговь,3.5
Ямаа,44,1992,Дорноговь,3.9
Ямаа,44,1993,Дорноговь,11.3
Ямаа,44,1994,Дорноговь,4.7
Ямаа,44,1995,Дорноговь,2.7
Ямаа,44,1996,Дорноговь,3.2
Ямаа,44,1997,Дорноговь,7.4
Ямаа,44,1998,Дорноговь,9.1
Ямаа,44,1999,Дорноговь,4.5
Ямаа,44,2000,Дорноговь,32.3
Ямаа,44,2001,Дорноговь,51.7
Ямаа,44,2002,Дорноговь,14.2
Ямаа,44,2003,Дорноговь,6.8
Ямаа,44,2004,Дорноговь,2.1
Ямаа,44,2005,Дорноговь,16.6
Ямаа,44,2006,Дорноговь,65.9
Ямаа,44,2007,Дорноговь,2.9
Ямаа,44,2008,Дорноговь,7.6
Ямаа,44,2009,Дорноговь,2
Ямаа,44,2010,Дорноговь,37.6
Ямаа,44,2011,Дорноговь,2.6
Ямаа,44,2012,Дорноговь,7.6
Ямаа,44,2013,Дорноговь,4.8
Ямаа,44,2014,Дорноговь,3
Ямаа,44,2015,Дорноговь,7.7
Ямаа,44,2016,Дорноговь,60.3
Ямаа,44,2017,Дорноговь,1.9
Ямаа,44,2018,Дорноговь,8.8
Ямаа,44,2019,Дорноговь,4.4
Ямаа,44,2020,Дорноговь,5.1
Ямаа,44,2021,Дорноговь,19.7
Ямаа,44,2022,Дорноговь,2.4
Ямаа,44,2023,Дорноговь,85.2
Ямаа,44,2024,Дорноговь,236.2
Ямаа,45,1991,Дархан-Уул,0.2
Ямаа,45,1992,Дархан-Уул,0.4
Ямаа,45,1993,Дархан-Уул,1.4
Ямаа,45,1994,Дархан-Уул,0.4
Ямаа,45,1995,Дархан-Уул,1.3
Ямаа,45,1996,Дархан-Уул,1
Ямаа,45,1997,Дархан-Уул,0.8
Ямаа,45,1998,Дархан-Уул,0.4
Ямаа,45,1999,Дархан-Уул,0.8
Ямаа,45,2000,Дархан-Уул,0.9
Ямаа,45,2001,Дархан-Уул,4.6
Ямаа,45,2002,Дархан-Уул,0.4
Ямаа,45,2003,Дархан-Уул,4
Ямаа,45,2004,Дархан-Уул,0.2
Ямаа,45,2005,Дархан-Уул,0.1
Ямаа,45,2006,Дархан-Уул,0.1
Ямаа,45,2007,Дархан-Уул,0.1
Ямаа,45,2008,Дархан-Уул,0.1
Ямаа,45,2009,Дархан-Уул,0.8
Ямаа,45,2010,Дархан-Уул,22.4
Ямаа,45,2011,Дархан-Уул,1
Ямаа,45,2012,Дархан-Уул,0.7
Ямаа,45,2013,Дархан-Уул,1.2
Ямаа,45,2014,Дархан-Уул,0.4
Ямаа,45,2015,Дархан-Уул,1.1
Ямаа,45,2016,Дархан-Уул,0.4
Ямаа,45,2017,Дархан-Уул,6.4
Ямаа,45,2018,Дархан-Уул,0.9
Ямаа,45,2019,Дархан-Уул,0.3
Ямаа,45,2020,Дархан-Уул,0.5
Ямаа,45,2021,Дархан-Уул,1.2
Ямаа,45,2022,Дархан-Уул,0.8
Ямаа,45,2023,Дархан-Уул,13.5
Ямаа,45,2024,Дархан-Уул,2.2
Ямаа,46,1991,Өмнөговь,9
Ямаа,46,1992,Өмнөговь,15.3
Ямаа,46,1993,Өмнөговь,17
Ямаа,46,1994,Өмнөговь,6.4
Ямаа,46,1995,Өмнөговь,6
Ямаа,46,1996,Өмнөговь,8.6
Ямаа,46,1997,Өмнөговь,6.7
Ямаа,46,1998,Өмнөговь,19.7
Ямаа,46,1999,Өмнөговь,31.2
Ямаа,46,2000,Өмнөговь,65.4
Ямаа,46,2001,Өмнөговь,94.2
Ямаа,46,2002,Өмнөговь,140.3
Ямаа,46,2003,Өмнөговь,52.4
Ямаа,46,2004,Өмнөговь,6.3
Ямаа,46,2005,Өмнөговь,22.1
Ямаа,46,2006,Өмнөговь,27.1
Ямаа,46,2007,Өмнөговь,6.3
Ямаа,46,2008,Өмнөговь,5.3
Ямаа,46,2009,Өмнөговь,21.9
Ямаа,46,2010,Өмнөговь,457.6
Ямаа,46,2011,Өмнөговь,6.3
Ямаа,46,2012,Өмнөговь,6.1
Ямаа,46,2013,Өмнөговь,6.7
Ямаа,46,2014,Өмнөговь,7.9
Ямаа,46,2015,Өмнөговь,13.5
Ямаа,46,2016,Өмнөговь,7.2
Ямаа,46,2017,Өмнөговь,8.3
Ямаа,46,2018,Өмнөговь,48.9
Ямаа,46,2019,Өмнөговь,6.4
Ямаа,46,2020,Өмнөговь,12.8
Ямаа,46,2021,Өмнөговь,87.4
Ямаа,46,2022,Өмнөговь,6.3
Ямаа,46,2023,Өмнөговь,125
Ямаа,46,2024,Өмнөговь,46.7
Ямаа,48,1991,Дундговь,12.9
Ямаа,48,1992,Дундговь,14.8
Ямаа,48,1993,Дундговь,24.5
Ямаа,48,1994,Дундговь,26.5
Ямаа,48,1995,Дундговь,6
Ямаа,48,1996,Дундговь,6.1
Ямаа,48,1997,Дундговь,4.9
Ямаа,48,1998,Дундговь,5
Ямаа,48,1999,Дундговь,18.2
Ямаа,48,2000,Дундговь,286.3
Ямаа,48,2001,Дундговь,14.7
Ямаа,48,2002,Дундговь,8.8
Ямаа,48,2003,Дундговь,18.4
Ямаа,48,2004,Дундговь,1.4
Ямаа,48,2005,Дундговь,14.4
Ямаа,48,2006,Дундговь,24.4
Ямаа,48,2007,Дундговь,2.3
Ямаа,48,2008,Дундговь,25.4
Ямаа,48,2009,Дундговь,18.8
Ямаа,48,2010,Дундговь,465.3
Ямаа,48,2011,Дундговь,2.3
Ямаа,48,2012,Дундговь,1.7
Ямаа,48,2013,Дундговь,2.3
Ямаа,48,2014,Дундговь,0.8
Ямаа,48,2015,Дундговь,2
Ямаа,48,2016,Дундговь,44.5
Ямаа,48,2017,Дундговь,1.3
Ямаа,48,2018,Дундговь,37
Ямаа,48,2019,Дундговь,9.1
Ямаа,48,2020,Дундговь,18.7
Ямаа,48,2021,Дундговь,241.5
Ямаа,48,2022,Дундговь,2.7
Ямаа,48,2023,Дундговь,29.1
Ямаа,48,2024,Дундговь,174
Ямаа,61,1991,Орхон,0.1
Ямаа,61,1992,Орхон,0.1
Ямаа,61,1993,Орхон,0.3
Ямаа,61,1994,Орхон,0.4
Ямаа,61,1995,Орхон,0.9
Ямаа,61,1996,Орхон,0.8
Ямаа,61,1997,Орхон,0.5
Ямаа,61,1998,Орхон,0.4
Ямаа,61,1999,Орхон,0.5
Ямаа,61,2000,Орхон,0.9
Ямаа,61,2001,Орхон,4.4
Ямаа,61,2002,Орхон,0.8
Ямаа,61,2003,Орхон,3.9
Ямаа,61,2004,Орхон,0.7
Ямаа,61,2005,Орхон,0.3
Ямаа,61,2006,Орхон,0.3
Ямаа,61,2007,Орхон,0.1
Ямаа,61,2008,Орхон,0.1
Ямаа,61,2009,Орхон,1.2
Ямаа,61,2010,Орхон,14.6
Ямаа,61,2011,Орхон,0.4
Ямаа,61,2012,Орхон,0.5
Ямаа,61,2013,Орхон,0.7
Ямаа,61,2014,Орхон,0.2
Ямаа,61,2015,Орхон,0.3
Ямаа,61,2016,Орхон,0.1
Ямаа,61,2017,Орхон,1.7
Ямаа,61,2018,Орхон,1.7
Ямаа,61,2019,Орхон,0.1
Ямаа,61,2020,Орхон,0.3
Ямаа,61,2021,Орхон,0.3
Ямаа,61,2022,Орхон,0.2
Ямаа,61,2023,Орхон,1.3
Ямаа,61,2024,Орхон,3.2
Ямаа,62,1991,Өвөрхангай,11.2
Ямаа,62,1992,Өвөрхангай,7.1
Ямаа,62,1993,Өвөрхангай,19
Ямаа,62,1994,Өвөрхангай,6.3
Ямаа,62,1995,Өвөрхангай,5.2
Ямаа,62,1996,Өвөрхангай,16.6
Ямаа,62,1997,Өвөрхангай,6.1
Ямаа,62,1998,Өвөрхангай,6.8
Ямаа,62,1999,Өвөрхангай,14
Ямаа,62,2000,Өвөрхангай,158.1
Ямаа,62,2001,Өвөрхангай,74.9
Ямаа,62,2002,Өвөрхангай,84.3
Ямаа,62,2003,Өвөрхангай,16
Ямаа,62,2004,Өвөрхангай,3.1
Ямаа,62,2005,Өвөрхангай,20
Ямаа,62,2006,Өвөрхангай,9.3
Ямаа,62,2007,Өвөрхангай,5.4
Ямаа,62,2008,Өвөрхангай,58
Ямаа,62,2009,Өвөрхангай,64
Ямаа,62,2010,Өвөрхангай,732.6
Ямаа,62,2011,Өвөрхангай,10.2
Ямаа,62,2012,Өвөрхангай,3.7
Ямаа,62,2013,Өвөрхангай,9.9
Ямаа,62,2014,Өвөрхангай,4.6
Ямаа,62,2015,Өвөрхангай,34.6
Ямаа,62,2016,Өвөрхангай,18.9
Ямаа,62,2017,Өвөрхангай,16.6
Ямаа,62,2018,Өвөрхангай,149.4
Ямаа,62,2019,Өвөрхангай,52.7
Ямаа,62,2020,Өвөрхангай,96.9
Ямаа,62,2021,Өвөрхангай,157.3
Ямаа,62,2022,Өвөрхангай,4.9
Ямаа,62,2023,Өвөрхангай,71.9
Ямаа,62,2024,Өвөрхангай,45
Ямаа,63,1991,Булган,2.9
Ямаа,63,1992,Булган,1.7
Ямаа,63,1993,Булган,5.5
Ямаа,63,1994,Булган,1.3
Ямаа,63,1995,Булган,1.5
Ямаа,63,1996,Булган,1.3
Ямаа,63,1997,Булган,1.4
Ямаа,63,1998,Булган,1.2
Ямаа,63,1999,Булган,1.7
Ямаа,63,2000,Булган,18.2
Ямаа,63,2001,Булган,31.7
Ямаа,63,2002,Булган,8.6
Ямаа,63,2003,Булган,73.3
Ямаа,63,2004,Булган,4.4
Ямаа,63,2005,Булган,2.9
Ямаа,63,2006,Булган,2
Ямаа,63,2007,Булган,2.9
Ямаа,63,2008,Булган,3.4
Ямаа,63,2009,Булган,10.6
Ямаа,63,2010,Булган,80.2
Ямаа,63,2011,Булган,24.7
Ямаа,63,2012,Булган,8.8
Ямаа,63,2013,Булган,14.1
Ямаа,63,2014,Булган,5
Ямаа,63,2015,Булган,26
Ямаа,63,2016,Булган,19.5
Ямаа,63,2017,Булган,25.3
Ямаа,63,2018,Булган,31.4
Ямаа,63,2019,Булган,8.1
Ямаа,63,2020,Булган,41.5
Ямаа,63,2021,Булган,10.2
Ямаа,63,2022,Булган,10.8
Ямаа,63,2023,Булган,93
Ямаа,63,2024,Булган,149.9
Ямаа,64,1991,Баянхонгор,5
Ямаа,64,1992,Баянхонгор,6.3
Ямаа,64,1993,Баянхонгор,59
Ямаа,64,1994,Баянхонгор,7.1
Ямаа,64,1995,Баянхонгор,12.9
Ямаа,64,1996,Баянхонгор,31.3
Ямаа,64,1997,Баянхонгор,17.3
Ямаа,64,1998,Баянхонгор,18.8
Ямаа,64,1999,Баянхонгор,38.1
Ямаа,64,2000,Баянхонгор,65.9
Ямаа,64,2001,Баянхонгор,226.2
Ямаа,64,2002,Баянхонгор,367.7
Ямаа,64,2003,Баянхонгор,5.5
Ямаа,64,2004,Баянхонгор,2.3
Ямаа,64,2005,Баянхонгор,4.4
Ямаа,64,2006,Баянхонгор,9
Ямаа,64,2007,Баянхонгор,10.1
Ямаа,64,2008,Баянхонгор,34.1
Ямаа,64,2009,Баянхонгор,113.2
Ямаа,64,2010,Баянхонгор,420.6
Ямаа,64,2011,Баянхонгор,24.3
Ямаа,64,2012,Баянхонгор,9.2
Ямаа,64,2013,Баянхонгор,33.8
Ямаа,64,2014,Баянхонгор,28.9
Ямаа,64,2015,Баянхонгор,48.4
Ямаа,64,2016,Баянхонгор,76.1
Ямаа,64,2017,Баянхонгор,12.6
Ямаа,64,2018,Баянхонгор,241.3
Ямаа,64,2019,Баянхонгор,22
Ямаа,64,2020,Баянхонгор,77
Ямаа,64,2021,Баянхонгор,491.6
Ямаа,64,2022,Баянхонгор,4.4
Ямаа,64,2023,Баянхонгор,20.3
Ямаа,64,2024,Баянхонгор,155.5
Ямаа,65,1991,Архангай,3.4
Ямаа,65,1992,Архангай,4.4
Ямаа,65,1993,Архангай,10.2
Ямаа,65,1994,Архангай,2.7
Ямаа,65,1995,Архангай,13.4
Ямаа,65,1996,Архангай,3.8
Ямаа,65,1997,Архангай,2.5
Ямаа,65,1998,Архангай,3
Ямаа,65,1999,Архангай,3.2
Ямаа,65,2000,Архангай,30.3
Ямаа,65,2001,Архангай,99.6
Ямаа,65,2002,Архангай,17
Ямаа,65,2003,Архангай,30.7
Ямаа,65,2004,Архангай,6.3
Ямаа,65,2005,Архангай,5.4
Ямаа,65,2006,Архангай,7.3
Ямаа,65,2007,Архангай,6.7
Ямаа,65,2008,Архангай,17
Ямаа,65,2009,Архангай,26.4
Ямаа,65,2010,Архангай,387.2
Ямаа,65,2011,Архангай,28.8
Ямаа,65,2012,Архангай,19.5
Ямаа,65,2013,Архангай,60.5
Ямаа,65,2014,Архангай,32.2
Ямаа,65,2015,Архангай,30.9
Ямаа,65,2016,Архангай,34.4
Ямаа,65,2017,Архангай,42.4
Ямаа,65,2018,Архангай,94.6
Ямаа,65,2019,Архангай,17.1
Ямаа,65,2020,Архангай,124.9
Ямаа,65,2021,Архангай,51.7
Ямаа,65,2022,Архангай,23.2
Ямаа,65,2023,Архангай,204.5
Ямаа,65,2024,Архангай,211
Ямаа,67,1991,Хөвсгөл,11.4
Ямаа,67,1992,Хөвсгөл,7.5
Ямаа,67,1993,Хөвсгөл,9.9
Ямаа,67,1994,Хөвсгөл,4.8
Ямаа,67,1995,Хөвсгөл,8.3
Ямаа,67,1996,Хөвсгөл,6
Ямаа,67,1997,Хөвсгөл,4.2
Ямаа,67,1998,Хөвсгөл,9.5
Ямаа,67,1999,Хөвсгөл,8.8
Ямаа,67,2000,Хөвсгөл,29.5
Ямаа,67,2001,Хөвсгөл,125.9
Ямаа,67,2002,Хөвсгөл,7.6
Ямаа,67,2003,Хөвсгөл,24.9
Ямаа,67,2004,Хөвсгөл,6.4
Ямаа,67,2005,Хөвсгөл,18
Ямаа,67,2006,Хөвсгөл,7.5
Ямаа,67,2007,Хөвсгөл,10.1
Ямаа,67,2008,Хөвсгөл,14.6
Ямаа,67,2009,Хөвсгөл,73.3
Ямаа,67,2010,Хөвсгөл,304.3
Ямаа,67,2011,Хөвсгөл,25
Ямаа,67,2012,Хөвсгөл,19.9
Ямаа,67,2013,Хөвсгөл,46.5
Ямаа,67,2014,Хөвсгөл,10
Ямаа,67,2015,Хөвсгөл,23.3
Ямаа,67,2016,Хөвсгөл,16.9
Ямаа,67,2017,Хөвсгөл,77.9
Ямаа,67,2018,Хөвсгөл,25.9
Ямаа,67,2019,Хөвсгөл,38.3
Ямаа,67,2020,Хөвсгөл,123.3
Ямаа,67,2021,Хөвсгөл,25.3
Ямаа,67,2022,Хөвсгөл,26.7
Ямаа,67,2023,Хөвсгөл,106.8
Ямаа,67,2024,Хөвсгөл,141.8
Ямаа,81,1991,Завхан,7.8
Ямаа,81,1992,Завхан,9.9
Ямаа,81,1993,Завхан,25.4
Ямаа,81,1994,Завхан,2.6
Ямаа,81,1995,Завхан,6.7
Ямаа,81,1996,Завхан,6.3
Ямаа,81,1997,Завхан,11.7
Ямаа,81,1998,Завхан,14.1
Ямаа,81,1999,Завхан,22.4
Ямаа,81,2000,Завхан,102
Ямаа,81,2001,Завхан,133.1
Ямаа,81,2002,Завхан,35.3
Ямаа,81,2003,Завхан,27.7
Ямаа,81,2004,Завхан,2.4
Ямаа,81,2005,Завхан,37.6
Ямаа,81,2006,Завхан,4.9
Ямаа,81,2007,Завхан,5.2
Ямаа,81,2008,Завхан,32
Ямаа,81,2009,Завхан,102.2
Ямаа,81,2010,Завхан,411.5
Ямаа,81,2011,Завхан,12.7
Ямаа,81,2012,Завхан,8.1
Ямаа,81,2013,Завхан,25.9
Ямаа,81,2014,Завхан,12.1
Ямаа,81,2015,Завхан,9.4
Ямаа,81,2016,Завхан,64.2
Ямаа,81,2017,Завхан,15.3
Ямаа,81,2018,Завхан,100.2
Ямаа,81,2019,Завхан,9.5
Ямаа,81,2020,Завхан,36.9
Ямаа,81,2021,Завхан,22.1
Ямаа,81,2022,Завхан,6.3
Ямаа,81,2023,Завхан,97.7
Ямаа,81,2024,Завхан,73.1
Ямаа,82,1991,Говь-Алтай,10.1
Ямаа,82,1992,Говь-Алтай,7
Ямаа,82,1993,Говь-Алтай,49.1
Ямаа,82,1994,Говь-Алтай,8.1
Ямаа,82,1995,Говь-Алтай,13.3
Ямаа,82,1996,Говь-Алтай,17.7
Ямаа,82,1997,Говь-Алтай,26.6
Ямаа,82,1998,Говь-Алтай,52.5
Ямаа,82,1999,Говь-Алтай,27.1
Ямаа,82,2000,Говь-Алтай,34.5
Ямаа,82,2001,Говь-Алтай,66.9
Ямаа,82,2002,Говь-Алтай,318
Ямаа,82,2003,Говь-Алтай,5.8
Ямаа,82,2004,Говь-Алтай,1.9
Ямаа,82,2005,Говь-Алтай,7.2
Ямаа,82,2006,Говь-Алтай,3.2
Ямаа,82,2007,Говь-Алтай,7
Ямаа,82,2008,Говь-Алтай,48.7
Ямаа,82,2009,Говь-Алтай,70.8
Ямаа,82,2010,Говь-Алтай,446.5
Ямаа,82,2011,Говь-Алтай,37.4
Ямаа,82,2012,Говь-Алтай,23.8
Ямаа,82,2013,Говь-Алтай,25.4
Ямаа,82,2014,Говь-Алтай,25.8
Ямаа,82,2015,Говь-Алтай,10.2
Ямаа,82,2016,Говь-Алтай,25.1
Ямаа,82,2017,Говь-Алтай,6.9
Ямаа,82,2018,Говь-Алтай,108.5
Ямаа,82,2019,Говь-Алтай,35.4
Ямаа,82,2020,Говь-Алтай,20.1
Ямаа,82,2021,Говь-Алтай,190.6
Ямаа,82,2022,Говь-Алтай,9.5
Ямаа,82,2023,Говь-Алтай,94.2
Ямаа,82,2024,Говь-Алтай,84.3
Ямаа,83,1991,Баян-Өлгий,17.3
Ямаа,83,1992,Баян-Өлгий,6.1
Ямаа,83,1993,Баян-Өлгий,9.9
Ямаа,83,1994,Баян-Өлгий,4.2
Ямаа,83,1995,Баян-Өлгий,1.6
Ямаа,83,1996,Баян-Өлгий,3.4
Ямаа,83,1997,Баян-Өлгий,11
Ямаа,83,1998,Баян-Өлгий,63.8
Ямаа,83,1999,Баян-Өлгий,7.4
Ямаа,83,2000,Баян-Өлгий,27.5
Ямаа,83,2001,Баян-Өлгий,32.2
Ямаа,83,2002,Баян-Өлгий,69.6
Ямаа,83,2003,Баян-Өлгий,11.5
Ямаа,83,2004,Баян-Өлгий,8.9
Ямаа,83,2005,Баян-Өлгий,43.4
Ямаа,83,2006,Баян-Өлгий,6.5
Ямаа,83,2007,Баян-Өлгий,10.6
Ямаа,83,2008,Баян-Өлгий,24.7
Ямаа,83,2009,Баян-Өлгий,62.7
Ямаа,83,2010,Баян-Өлгий,83.3
Ямаа,83,2011,Баян-Өлгий,6.4
Ямаа,83,2012,Баян-Өлгий,5.1
Ямаа,83,2013,Баян-Өлгий,5
Ямаа,83,2014,Баян-Өлгий,2.5
Ямаа,83,2015,Баян-Өлгий,2.5
Ямаа,83,2016,Баян-Өлгий,16
Ямаа,83,2017,Баян-Өлгий,10.7
Ямаа,83,2018,Баян-Өлгий,32.9
Ямаа,83,2019,Баян-Өлгий,26.9
Ямаа,83,2020,Баян-Өлгий,4.6
Ямаа,83,2021,Баян-Өлгий,4.8
Ямаа,83,2022,Баян-Өлгий,7.6
Ямаа,83,2023,Баян-Өлгий,50.5
Ямаа,83,2024,Баян-Өлгий,36
Ямаа,84,1991,Ховд,8.8
Ямаа,84,1992,Ховд,15.9
Ямаа,84,1993,Ховд,8.3
Ямаа,84,1994,Ховд,16.4
Ямаа,84,1995,Ховд,8.1
Ямаа,84,1996,Ховд,21.6
Ямаа,84,1997,Ховд,44.1
Ямаа,84,1998,Ховд,37.7
Ямаа,84,1999,Ховд,13.3
Ямаа,84,2000,Ховд,23.9
Ямаа,84,2001,Ховд,74.2
Ямаа,84,2002,Ховд,110.3
Ямаа,84,2003,Ховд,8.3
Ямаа,84,2004,Ховд,3.1
Ямаа,84,2005,Ховд,14.2
Ямаа,84,2006,Ховд,3.3
Ямаа,84,2007,Ховд,5.1
Ямаа,84,2008,Ховд,48.9
Ямаа,84,2009,Ховд,36.8
Ямаа,84,2010,Ховд,268.9
Ямаа,84,2011,Ховд,30.6
Ямаа,84,2012,Ховд,14.5
Ямаа,84,2013,Ховд,12.3
Ямаа,84,2014,Ховд,15.7
Ямаа,84,2015,Ховд,8.4
Ямаа,84,2016,Ховд,37.2
Ямаа,84,2017,Ховд,15.8
Ямаа,84,2018,Ховд,105.2
Ямаа,84,2019,Ховд,62.3
Ямаа,84,2020,Ховд,8.4
Ямаа,84,2021,Ховд,20.2
Ямаа,84,2022,Ховд,23.8
Ямаа,84,2023,Ховд,160.1
Ямаа,84,2024,Ховд,41.4
Ямаа,85,1991,Увс,10
Ямаа,85,1992,Увс,15.6
Ямаа,85,1993,Увс,7.9
Ямаа,85,1994,Увс,11
Ямаа,85,1995,Увс,9.3
Ямаа,85,1996,Увс,9.8
Ямаа,85,1997,Увс,9.1
Ямаа,85,1998,Увс,13
Ямаа,85,1999,Увс,11.9
Ямаа,85,2000,Увс,85.4
Ямаа,85,2001,Увс,31.4
Ямаа,85,2002,Увс,89.5
Ямаа,85,2003,Увс,9.2
Ямаа,85,2004,Увс,4
Ямаа,85,2005,Увс,57.7
Ямаа,85,2006,Увс,13.7
Ямаа,85,2007,Увс,20.3
Ямаа,85,2008,Увс,98.4
Ямаа,85,2009,Увс,124.9
Ямаа,85,2010,Увс,275.8
Ямаа,85,2011,Увс,16.6
Ямаа,85,2012,Увс,20.9
Ямаа,85,2013,Увс,16.6
Ямаа,85,2014,Увс,6.9
Ямаа,85,2015,Увс,7.6
Ямаа,85,2016,Увс,96.6
Ямаа,85,2017,Увс,13.2
Ямаа,85,2018,Увс,55.7
Ямаа,85,2019,Увс,64
Ямаа,85,2020,Увс,11.9
Ямаа,85,2021,Увс,6
Ямаа,85,2022,Увс,29
Ямаа,85,2023,Увс,173.3
Ямаа,85,2024,Увс,93.5
Үхэр,11,1991,Улаанбаатар,1.9
Үхэр,11,1992,Улаанбаатар,2.1
Үхэр,11,1993,Улаанбаатар,4.2
Үхэр,11,1994,Улаанбаатар,2.8
Үхэр,11,1995,Улаанбаатар,2.6
Үхэр,11,1996,Улаанбаатар,2.6
Үхэр,11,1997,Улаанбаатар,2.8
Үхэр,11,1998,Улаанбаатар,1.5
Үхэр,11,1999,Улаанбаатар,5.3
Үхэр,11,2000,Улаанбаатар,1.9
Үхэр,11,2001,Улаанбаатар,5.6
Үхэр,11,2002,Улаанбаатар,1
Үхэр,11,2003,Улаанбаатар,1.5
Үхэр,11,2004,Улаанбаатар,0.7
Үхэр,11,2005,Улаанбаатар,0.7
Үхэр,11,2006,Улаанбаатар,0.5
Үхэр,11,2007,Улаанбаатар,0.4
Үхэр,11,2008,Улаанбаатар,0.6
Үхэр,11,2009,Улаанбаатар,0.7
Үхэр,11,2010,Улаанбаатар,5
Үхэр,11,2011,Улаанбаатар,0.6
Үхэр,11,2012,Улаанбаатар,0.5
Үхэр,11,2013,Улаанбаатар,0.6
Үхэр,11,2014,Улаанбаатар,0.4
Үхэр,11,2015,Улаанбаатар,0.7
Үхэр,11,2016,Улаанбаатар,1.9
Үхэр,11,2017,Улаанбаатар,2.2
Үхэр,11,2018,Улаанбаатар,3.4
Үхэр,11,2019,Улаанбаатар,0.7
Үхэр,11,2020,Улаанбаатар,1.9
Үхэр,11,2021,Улаанбаатар,2.9
Үхэр,11,2022,Улаанбаатар,1.2
Үхэр,11,2023,Улаанбаатар,5.6
Үхэр,11,2024,Улаанбаатар,3.8
Үхэр,21,1991,Дорнод,6.2
Үхэр,21,1992,Дорнод,7.2
Үхэр,21,1993,Дорнод,9.1
Үхэр,21,1994,Дорнод,4.3
Үхэр,21,1995,Дорнод,8.1
Үхэр,21,1996,Дорнод,4.5
Үхэр,21,1997,Дорнод,2.1
Үхэр,21,1998,Дорнод,1.2
Үхэр,21,1999,Дорнод,2.6
Үхэр,21,2000,Дорнод,2.9
Үхэр,21,2001,Дорнод,34.7
Үхэр,21,2002,Дорнод,1.8
Үхэр,21,2003,Дорнод,5.5
Үхэр,21,2004,Дорнод,1.8
Үхэр,21,2005,Дорнод,2.5
Үхэр,21,2006,Дорнод,0.9
Үхэр,21,2007,Дорнод,0.7
Үхэр,21,2008,Дорнод,1.5
Үхэр,21,2009,Дорнод,4.4
Үхэр,21,2010,Дорнод,28.7
Үхэр,21,2011,Дорнод,0.9
Үхэр,21,2012,Дорнод,0.8
Үхэр,21,2013,Дорнод,6.9
Үхэр,21,2014,Дорнод,0.9
Үхэр,21,2015,Дорнод,0.7
Үхэр,21,2016,Дорнод,1.3
Үхэр,21,2017,Дорнод,2.7
Үхэр,21,2018,Дорнод,0.8
Үхэр,21,2019,Дорнод,0.9
Үхэр,21,2020,Дорнод,1.1
Үхэр,21,2021,Дорнод,2.2
Үхэр,21,2022,Дорнод,2.7
Үхэр,21,2023,Дорнод,17.1
Үхэр,21,2024,Дорнод,78.9
Үхэр,22,1991,Сүхбаатар,2.6
Үхэр,22,1992,Сүхбаатар,3.2
Үхэр,22,1993,Сүхбаатар,4
Үхэр,22,1994,Сүхбаатар,9.1
Үхэр,22,1995,Сүхбаатар,10.5
Үхэр,22,1996,Сүхбаатар,6.5
Үхэр,22,1997,Сүхбаатар,9.5
Үхэр,22,1998,Сүхбаатар,1.9
Үхэр,22,1999,Сүхбаатар,2.1
Үхэр,22,2000,Сүхбаатар,5.1
Үхэр,22,2001,Сүхбаатар,80.5
Үхэр,22,2002,Сүхбаатар,1.8
Үхэр,22,2003,Сүхбаатар,5.3
Үхэр,22,2004,Сүхбаатар,10.9
Үхэр,22,2005,Сүхбаатар,12.6
Үхэр,22,2006,Сүхбаатар,1.8
Үхэр,22,2007,Сүхбаатар,3.6
Үхэр,22,2008,Сүхбаатар,33.1
Үхэр,22,2009,Сүхбаатар,2.2
Үхэр,22,2010,Сүхбаатар,6.7
Үхэр,22,2011,Сүхбаатар,4.2
Үхэр,22,2012,Сүхбаатар,1.1
Үхэр,22,2013,Сүхбаатар,1.6
Үхэр,22,2014,Сүхбаатар,2.9
Үхэр,22,2015,Сүхбаатар,1
Үхэр,22,2016,Сүхбаатар,15.2
Үхэр,22,2017,Сүхбаатар,4.4
Үхэр,22,2018,Сүхбаатар,7.2
Үхэр,22,2019,Сүхбаатар,1.4
Үхэр,22,2020,Сүхбаатар,3.8
Үхэр,22,2021,Сүхбаатар,4.6
Үхэр,22,2022,Сүхбаатар,1.7
Үхэр,22,2023,Сүхбаатар,30.4
Үхэр,22,2024,Сүхбаатар,135.8
Үхэр,23,1991,Хэнтий,13.6
Үхэр,23,1992,Хэнтий,7.9
Үхэр,23,1993,Хэнтий,22.8
Үхэр,23,1994,Хэнтий,8.1
Үхэр,23,1995,Хэнтий,10.1
Үхэр,23,1996,Хэнтий,4.9
Үхэр,23,1997,Хэнтий,3.9
Үхэр,23,1998,Хэнтий,1.9
