species,hses_code,year,aimag_mn,livestock
Тэмээ,22,1991,Сүхбаатар,13.9
Тэмээ,22,1992,Сүхбаатар,12.7
Тэмээ,22,1993,Сүхбаатар,7.9
Тэмээ,22,1994,Сүхбаатар,11.9
Тэмээ,22,1995,Сүхбаатар,11.4
Тэмээ,22,1996,Сүхбаатар,11.2
Тэмээ,22,1997,Сүхбаатар,11.8
Тэмээ,22,1998,Сүхбаатар,12.1
Тэмээ,22,1999,Сүхбаатар,12.5
Тэмээ,22,2000,Сүхбаатар,12.2
Тэмээ,22,2001,Сүхбаатар,12.1
Тэмээ,22,2002,Сүхбаатар,12.4
Тэмээ,22,2003,Сүхбаатар,12.9
Тэмээ,22,2004,Сүхбаатар,12.6
Тэмээ,22,2005,Сүхбаатар,11.8
Тэмээ,22,2006,Сүхбаатар,11.3
Тэмээ,22,2007,Сүхбаатар,10.8
Тэмээ,22,2008,Сүхбаатар,9.6
Тэмээ,22,2009,Сүхбаатар,10.1
Тэмээ,22,2010,Сүхбаатар,10.9
Тэмээ,22,2011,Сүхбаатар,10.7
Тэмээ,22,2012,Сүхбаатар,9.8
Тэмээ,22,2013,Сүхбаатар,8.9
Тэмээ,22,2014,Сүхбаатар,8.6
Тэмээ,22,2015,Сүхбаатар,8.3
Тэмээ,22,2016,Сүхбаатар,7.9
Тэмээ,22,2017,Сүхбаатар,8.3
Тэмээ,22,2018,Сүхбаатар,8.2
Тэмээ,22,2019,Сүхбаатар,7.9
Тэмээ,22,2020,Сүхбаатар,7.6
Тэмээ,22,2021,Сүхбаатар,7.7
Тэмээ,22,2022,Сүхбаатар,8
Тэмээ,22,2023,Сүхбаатар,7.6
Тэмээ,22,2024,Сүхбаатар,5.7
Тэмээ,23,1970,Хэнтий,14.5
Тэмээ,23,1971,Хэнтий,14.2
Тэмээ,23,1972,Хэнтий,13.1
Тэмээ,23,1973,Хэнтий,12.9
Тэмээ,23,1974,Хэнтий,13
Тэмээ,23,1975,Хэнтий,12.6
Тэмээ,23,1976,Хэнтий,11.7
Тэмээ,23,1977,Хэнтий,11.2
Тэмээ,23,1978,Хэнтий,11.6
Тэмээ,23,1979,Хэнтий,11.7
Тэмээ,23,1980,Хэнтий,11.1
Тэмээ,23,1981,Хэнтий,11.2
Тэмээ,23,1982,Хэнтий,10.6
Тэмээ,23,1983,Хэнтий,10.1
Тэмээ,23,1984,Хэнтий,9.8
Тэмээ,23,1985,Хэнтий,9.3
Тэмээ,23,1986,Хэнтий,9.3
Тэмээ,23,1987,Хэнтий,9.1
Тэмээ,23,1988,Хэнтий,9.5
Тэмээ,23,1989,Хэнтий,9.8
Тэмээ,23,1990,Хэнтий,9.9
Тэмээ,23,1991,Хэнтий,8.8
Тэмээ,23,1992,Хэнтий,7.9
Тэмээ,23,1993,Хэнтий,7.2
Тэмээ,23,1994,Хэнтий,7.3
Тэмээ,23,1995,Хэнтий,7.1
Тэмээ,23,1996,Хэнтий,7.1
Тэмээ,23,1997,Хэнтий,7.1
Тэмээ,23,1998,Хэнтий,7.3
Тэмээ,23,1999,Хэнтий,7.3
Тэмээ,23,2000,Хэнтий,7.3
Тэмээ,23,2001,Хэнтий,6.4
Тэмээ,23,2002,Хэнтий,6.2
Тэмээ,23,2003,Хэнтий,5.9
Тэмээ,23,2004,Хэнтий,5.5
Тэмээ,23,2005,Хэнтий,5.1
Тэмээ,23,2006,Хэнтий,5.1
Тэмээ,23,2007,Хэнтий,4.8
Тэмээ,23,2008,Хэнтий,4
Тэмээ,23,2009,Хэнтий,3.7
Тэмээ,23,2010,Хэнтий,3.7
Тэмээ,23,2011,Хэнтий,3.7
Тэмээ,23,2012,Хэнтий,3.7
Тэмээ,23,2013,Хэнтий,3.6
Тэмээ,23,2014,Хэнтий,3.8
Тэмээ,23,2015,Хэнтий,4
Тэмээ,23,2016,Хэнтий,4.3
Тэмээ,23,2017,Хэнтий,4.2
Тэмээ,23,2018,Хэнтий,4.3
Тэмээ,23,2019,Хэнтий,4.3
Тэмээ,23,2020,Хэнтий,4
Тэмээ,23,2021,Хэнтий,4.1
Тэмээ,23,2022,Хэнтий,4.1
Тэмээ,23,2023,Хэнтий,4
Тэмээ,23,2024,Хэнтий,3.3
Тэмээ,41,1970,Төв,11
Тэмээ,41,1971,Төв,11
Тэмээ,41,1972,Төв,10.9
Тэмээ,41,1973,Төв,10.6
Тэмээ,41,1974,Төв,10.8
Тэмээ,41,1975,Төв,11
Тэмээ,41,1976,Төв,10.4
Тэмээ,41,1977,Төв,9.6
Тэмээ,41,1978,Төв,9.7
Тэмээ,41,1979,Төв,10
Тэмээ,41,1980,Төв,10.4
Тэмээ,41,1981,Төв,10.5
Тэмээ,41,1982,Төв,10.7
Тэмээ,41,1983,Төв,10.9
Тэмээ,41,1984,Төв,10.1
Тэмээ,41,1985,Төв,9.7
Тэмээ,41,1986,Төв,9.5
Тэмээ,41,1987,Төв,9.4
Тэмээ,41,1988,Төв,9.4
Тэмээ,41,1989,Төв,9.7
Тэмээ,41,1990,Төв,9.5
Тэмээ,41,1991,Төв,6.9
Тэмээ,41,1992,Төв,5.6
Тэмээ,41,1993,Төв,4.8
Тэмээ,41,1994,Төв,4.2
Тэмээ,41,1995,Төв,4.3
Тэмээ,41,1996,Төв,4.2
Тэмээ,41,1997,Төв,4.1
Тэмээ,41,1998,Төв,4.1
Тэмээ,41,1999,Төв,4.2
Тэмээ,41,2000,Төв,3.6
Тэмээ,41,2001,Төв,2.9
Тэмээ,41,2002,Төв,2.7
Тэмээ,41,2003,Төв,2.6
Тэмээ,41,2004,Төв,2.4
Тэмээ,41,2005,Төв,2.2
Тэмээ,41,2006,Төв,2.1
Тэмээ,41,2007,Төв,2.1
Тэмээ,41,2008,Төв,2.4
Тэмээ,41,2009,Төв,2.6
Тэмээ,41,2010,Төв,2.2
Тэмээ,41,2011,Төв,2.9
Тэмээ,41,2012,Төв,2.4
Тэмээ,41,2013,Төв,2.7
Тэмээ,41,2014,Төв,2.9
Тэмээ,41,2015,Төв,3.1
Тэмээ,41,2016,Төв,3.4
Тэмээ,41,2017,Төв,3.5
Тэмээ,41,2018,Төв,3.5
Тэмээ,41,2019,Төв,3.6
Тэмээ,41,2020,Төв,3.6
Тэмээ,41,2021,Төв,3.7
Тэмээ,41,2022,Төв,4
Тэмээ,41,2023,Төв,4.1
Тэмээ,41,2024,Төв,3.9
Тэмээ,42,1991,Говьсүмбэр,0.4
Тэмээ,42,1992,Говьсүмбэр,0.4
Тэмээ,42,1993,Говьсүмбэр,0.4
Тэмээ,42,1994,Говьсүмбэр,0.5
Тэмээ,42,1995,Говьсүмбэр,0.5
Тэмээ,42,1996,Говьсүмбэр,0.5
Тэмээ,42,1997,Говьсүмбэр,0.4
Тэмээ,42,1998,Говьсүмбэр,0.5
Тэмээ,42,1999,Говьсүмбэр,0.5
Тэмээ,42,2000,Говьсүмбэр,0.5
Тэмээ,42,2001,Говьсүмбэр,0.4
Тэмээ,42,2002,Говьсүмбэр,0.4
Тэмээ,42,2003,Говьсүмбэр,0.5
Тэмээ,42,2004,Говьсүмбэр,0.5
Тэмээ,42,2005,Говьсүмбэр,0.4
Тэмээ,42,2006,Говьсүмбэр,0.5
Тэмээ,42,2007,Говьсүмбэр,0.5
Тэмээ,42,2008,Говьсүмбэр,0.5
Тэмээ,42,2009,Говьсүмбэр,0.5
Тэмээ,42,2010,Говьсүмбэр,0.5
Тэмээ,42,2011,Говьсүмбэр,0.6
Тэмээ,42,2012,Говьсүмбэр,0.6
Тэмээ,42,2013,Говьсүмбэр,0.8
Тэмээ,42,2014,Говьсүмбэр,0.9
Тэмээ,42,2015,Говьсүмбэр,0.9
Тэмээ,42,2016,Говьсүмбэр,0.8
Тэмээ,42,2017,Говьсүмбэр,0.9
Тэмээ,42,2018,Говьсүмбэр,1.1
Тэмээ,42,2019,Говьсүмбэр,1
Тэмээ,42,2020,Говьсүмбэр,1.1
Тэмээ,42,2021,Говьсүмбэр,1.1
Тэмээ,42,2022,Говьсүмбэр,1
Тэмээ,42,2023,Говьсүмбэр,1
Тэмээ,42,2024,Говьсүмбэр,1
Тэмээ,43,1970,Сэлэнгэ,0.2
Тэмээ,43,1971,Сэлэнгэ,0.2
Тэмээ,43,1972,Сэлэнгэ,0.2
Тэмээ,43,1973,Сэлэнгэ,0.2
Тэмээ,43,1974,Сэлэнгэ,0.2
Тэмээ,43,1975,Сэлэнгэ,0.2
Тэмээ,43,1976,Сэлэнгэ,0.2
Тэмээ,43,1977,Сэлэнгэ,0.2
Тэмээ,43,1978,Сэлэнгэ,0.2
Тэмээ,43,1979,Сэлэнгэ,0.2
Тэмээ,43,1980,Сэлэнгэ,0.2
Тэмээ,43,1981,Сэлэнгэ,0.2
Тэмээ,43,1982,Сэлэнгэ,0.2
Тэмээ,43,1983,Сэлэнгэ,0.2
Тэмээ,43,1984,Сэлэнгэ,0.2
Тэмээ,43,1985,Сэлэнгэ,0.2
Тэмээ,43,1986,Сэлэнгэ,0.2
Тэмээ,43,1987,Сэлэнгэ,0.2
Тэмээ,43,1988,Сэлэнгэ,0.2
Тэмээ,43,1989,Сэлэнгэ,0.3
Тэмээ,43,1990,Сэлэнгэ,0.3
Тэмээ,43,1991,Сэлэнгэ,0.3
Тэмээ,43,1992,Сэлэнгэ,0.3
Тэмээ,43,1993,Сэлэнгэ,0.3
Тэмээ,43,1994,Сэлэнгэ,0.3
Тэмээ,43,1995,Сэлэнгэ,0.3
Тэмээ,43,1996,Сэлэнгэ,0.4
Тэмээ,43,1997,Сэлэнгэ,0.4
Тэмээ,43,1998,Сэлэнгэ,0.4
Тэмээ,43,1999,Сэлэнгэ,0.4
Тэмээ,43,2000,Сэлэнгэ,0.7
Тэмээ,43,2001,Сэлэнгэ,0.7
Тэмээ,43,2002,Сэлэнгэ,0.8
Тэмээ,43,2003,Сэлэнгэ,0.7
Тэмээ,43,2004,Сэлэнгэ,0.5
Тэмээ,43,2005,Сэлэнгэ,0.4
Тэмээ,43,2006,Сэлэнгэ,0.5
Тэмээ,43,2007,Сэлэнгэ,0.5
Тэмээ,43,2008,Сэлэнгэ,0.7
Тэмээ,43,2009,Сэлэнгэ,0.7
Тэмээ,43,2010,Сэлэнгэ,0.8
Тэмээ,43,2011,Сэлэнгэ,0.6
Тэмээ,43,2012,Сэлэнгэ,0.6
Тэмээ,43,2013,Сэлэнгэ,0.5
Тэмээ,43,2014,Сэлэнгэ,0.5
Тэмээ,43,2015,Сэлэнгэ,0.5
Тэмээ,43,2016,Сэлэнгэ,0.5
Тэмээ,43,2017,Сэлэнгэ,0.5
Тэмээ,43,2018,Сэлэнгэ,0.5
Тэмээ,43,2019,Сэлэнгэ,0.5
Тэмээ,43,2020,Сэлэнгэ,0.4
Тэмээ,43,2021,Сэлэнгэ,0.5
Тэмээ,43,2022,Сэлэнгэ,0.6
Тэмээ,43,2023,Сэлэнгэ,0.6
Тэмээ,43,2024,Сэлэнгэ,0.6
Тэмээ,44,1970,Дорноговь,75.5
Тэмээ,44,1971,Дорноговь,79.9
Тэмээ,44,1972,Дорноговь,79.8
Тэмээ,44,1973,Дорноговь,73.2
Тэмээ,44,1974,Дорноговь,73.9
Тэмээ,44,1975,Дорноговь,72.7
Тэмээ,44,1976,Дорноговь,69.1
Тэмээ,44,1977,Дорноговь,70.2
Тэмээ,44,1978,Дорноговь,71.5
Тэмээ,44,1979,Дорноговь,73.6
Тэмээ,44,1980,Дорноговь,68.7
Тэмээ,44,1981,Дорноговь,65.5
Тэмээ,44,1982,Дорноговь,67
Тэмээ,44,1983,Дорноговь,68.6
Тэмээ,44,1984,Дорноговь,68.6
Тэмээ,44,1985,Дорноговь,68.4
Тэмээ,44,1986,Дорноговь,66.4
Тэмээ,44,1987,Дорноговь,65.6
Тэмээ,44,1988,Дорноговь,68
Тэмээ,44,1989,Дорноговь,67.5
Тэмээ,44,1990,Дорноговь,60.7
Тэмээ,44,1991,Дорноговь,52.5
Тэмээ,44,1992,Дорноговь,46.5
Тэмээ,44,1993,Дорноговь,35.8
Тэмээ,44,1994,Дорноговь,33.2
Тэмээ,44,1995,Дорноговь,31.2
Тэмээ,44,1996,Дорноговь,30
Тэмээ,44,1997,Дорноговь,29.2
Тэмээ,44,1998,Дорноговь,29.5
Тэмээ,44,1999,Дорноговь,30.3
Тэмээ,44,2000,Дорноговь,29.8
Тэмээ,44,2001,Дорноговь,28.1
Тэмээ,44,2002,Дорноговь,28.2
Тэмээ,44,2003,Дорноговь,29
Тэмээ,44,2004,Дорноговь,29.7
Тэмээ,44,2005,Дорноговь,28.5
Тэмээ,44,2006,Дорноговь,25.5
Тэмээ,44,2007,Дорноговь,24.5
Тэмээ,44,2008,Дорноговь,25.1
Тэмээ,44,2009,Дорноговь,26.1
Тэмээ,44,2010,Дорноговь,28.1
Тэмээ,44,2011,Дорноговь,30
Тэмээ,44,2012,Дорноговь,31.4
Тэмээ,44,2013,Дорноговь,32.8
Тэмээ,44,2014,Дорноговь,34.8
Тэмээ,44,2015,Дорноговь,36.1
Тэмээ,44,2016,Дорноговь,37.7
Тэмээ,44,2017,Дорноговь,40.7
Тэмээ,44,2018,Дорноговь,42.8
Тэмээ,44,2019,Дорноговь,43.5
Тэмээ,44,2020,Дорноговь,45.4
Тэмээ,44,2021,Дорноговь,48.3
Тэмээ,44,2022,Дорноговь,52.6
Тэмээ,44,2023,Дорноговь,54.5
Тэмээ,44,2024,Дорноговь,58.1
Тэмээ,45,1979,Дархан-Уул,2
Тэмээ,45,1989,Дархан-Уул,0.1
Тэмээ,45,1990,Дархан-Уул,0
Тэмээ,45,1991,Дархан-Уул,0.1
Тэмээ,45,1992,Дархан-Уул,0.1
Тэмээ,45,1993,Дархан-Уул,0
Тэмээ,45,1994,Дархан-Уул,0.1
Тэмээ,45,1995,Дархан-Уул,0
Тэмээ,45,1996,Дархан-Уул,0
Тэмээ,45,1997,Дархан-Уул,0.1
Тэмээ,45,1998,Дархан-Уул,0.1
Тэмээ,45,1999,Дархан-Уул,0.1
Тэмээ,45,2000,Дархан-Уул,0.2
Тэмээ,45,2001,Дархан-Уул,0.1
Тэмээ,45,2002,Дархан-Уул,0.1
Тэмээ,45,2003,Дархан-Уул,0
Тэмээ,45,2004,Дархан-Уул,0
Тэмээ,45,2005,Дархан-Уул,0.1
Тэмээ,45,2006,Дархан-Уул,0.3
Тэмээ,45,2007,Дархан-Уул,0.4
Тэмээ,45,2008,Дархан-Уул,0.5
Тэмээ,45,2009,Дархан-Уул,0.4
Тэмээ,45,2010,Дархан-Уул,0.7
Тэмээ,45,2011,Дархан-Уул,0.5
Тэмээ,45,2012,Дархан-Уул,0.4
Тэмээ,45,2013,Дархан-Уул,0.2
Тэмээ,45,2014,Дархан-Уул,0.1
Тэмээ,45,2015,Дархан-Уул,0.1
Тэмээ,45,2016,Дархан-Уул,0.1
Тэмээ,45,2017,Дархан-Уул,0
Тэмээ,45,2018,Дархан-Уул,0.1
Тэмээ,45,2019,Дархан-Уул,0.1
Тэмээ,45,2020,Дархан-Уул,0.1
Тэмээ,45,2021,Дархан-Уул,0.1
Тэмээ,45,2022,Дархан-Уул,0
Тэмээ,45,2023,Дархан-Уул,0
Тэмээ,45,2024,Дархан-Уул,0
Тэмээ,46,1970,Өмнөговь,152.7
Тэмээ,46,1971,Өмнөговь,148.9
Тэмээ,46,1972,Өмнөговь,143.9
Тэмээ,46,1973,Өмнөговь,123.9
Тэмээ,46,1974,Өмнөговь,125.4
Тэмээ,46,1975,Өмнөговь,138
Тэмээ,46,1976,Өмнөговь,138.8
Тэмээ,46,1977,Өмнөговь,144.5
Тэмээ,46,1978,Өмнөговь,145.6
Тэмээ,46,1979,Өмнөговь,146.6
Тэмээ,46,1980,Өмнөговь,142.9
Тэмээ,46,1981,Өмнөговь,143.7
Тэмээ,46,1982,Өмнөговь,143.9
Тэмээ,46,1983,Өмнөговь,141.6
Тэмээ,46,1984,Өмнөговь,140.9
Тэмээ,46,1985,Өмнөговь,138.6
Тэмээ,46,1986,Өмнөговь,133.4
Тэмээ,46,1987,Өмнөговь,130
Тэмээ,46,1988,Өмнөговь,131.7
Тэмээ,46,1989,Өмнөговь,133.7
Тэмээ,46,1990,Өмнөговь,127.9
Тэмээ,46,1991,Өмнөговь,115.8
Тэмээ,46,1992,Өмнөговь,102.1
Тэмээ,46,1993,Өмнөговь,91.3
Тэмээ,46,1994,Өмнөговь,91.6
Тэмээ,46,1995,Өмнөговь,92.9
Тэмээ,46,1996,Өмнөговь,92.9
Тэмээ,46,1997,Өмнөговь,95
Тэмээ,46,1998,Өмнөговь,97.7
Тэмээ,46,1999,Өмнөговь,98.8
Тэмээ,46,2000,Өмнөговь,92.8
Тэмээ,46,2001,Өмнөговь,82.3
Тэмээ,46,2002,Өмнөговь,72
Тэмээ,46,2003,Өмнөговь,70.2
Тэмээ,46,2004,Өмнөговь,70.8
Тэмээ,46,2005,Өмнөговь,70.9
Тэмээ,46,2006,Өмнөговь,71.7
Тэмээ,46,2007,Өмнөговь,75.4
Тэмээ,46,2008,Өмнөговь,80.8
Тэмээ,46,2009,Өмнөговь,85.7
Тэмээ,46,2010,Өмнөговь,83.8
Тэмээ,46,2011,Өмнөговь,87.8
Тэмээ,46,2012,Өмнөговь,97.3
Тэмээ,46,2013,Өмнөговь,103.1
Тэмээ,46,2014,Өмнөговь,112.7
Тэмээ,46,2015,Өмнөговь,118.6
Тэмээ,46,2016,Өмнөговь,130.5
Тэмээ,46,2017,Өмнөговь,141.2
Тэмээ,46,2018,Өмнөговь,152.3
Тэмээ,46,2019,Өмнөговь,157.9
Тэмээ,46,2020,Өмнөговь,166.8
Тэмээ,46,2021,Өмнөговь,160.6
Тэмээ,46,2022,Өмнөговь,164.8
Тэмээ,46,2023,Өмнөговь,157.2
Тэмээ,46,2024,Өмнөговь,148.2
Тэмээ,48,1970,Дундговь,64.7
Тэмээ,48,1971,Дундговь,64.4
Тэмээ,48,1972,Дундговь,66.4
Тэмээ,48,1973,Дундговь,67.1
Тэмээ,48,1974,Дундговь,68.5
Тэмээ,48,1975,Дундговь,66.9
Тэмээ,48,1976,Дундговь,62.7
Тэмээ,48,1977,Дундговь,61.1
Тэмээ,48,1978,Дундговь,60.8
Тэмээ,48,1979,Дундговь,60.8
Тэмээ,48,1980,Дундговь,55.9
Тэмээ,48,1981,Дундговь,52.4
Тэмээ,48,1982,Дундговь,53
Тэмээ,48,1983,Дундговь,54.2
Тэмээ,48,1984,Дундговь,54.5
Тэмээ,48,1985,Дундговь,53.1
Тэмээ,48,1986,Дундговь,53.1
Тэмээ,48,1987,Дундговь,53
Тэмээ,48,1988,Дундговь,54
Тэмээ,48,1989,Дундговь,56
Тэмээ,48,1990,Дундговь,53.7
Тэмээ,48,1991,Дундговь,48.1
Тэмээ,48,1992,Дундговь,41.1
Тэмээ,48,1993,Дундговь,31.4
Тэмээ,48,1994,Дундговь,30.5
Тэмээ,48,1995,Дундговь,30.7
Тэмээ,48,1996,Дундговь,29.7
Тэмээ,48,1997,Дундговь,29.8
Тэмээ,48,1998,Дундговь,29.4
Тэмээ,48,1999,Дундговь,28.4
Тэмээ,48,2000,Дундговь,21.1
Тэмээ,48,2001,Дундговь,19.4
Тэмээ,48,2002,Дундговь,19.7
Тэмээ,48,2003,Дундговь,20.4
Тэмээ,48,2004,Дундговь,21.3
Тэмээ,48,2005,Дундговь,20.7
Тэмээ,48,2006,Дундговь,19.7
Тэмээ,48,2007,Дундговь,19.8
Тэмээ,48,2008,Дундговь,19.9
Тэмээ,48,2009,Дундговь,20.7
Тэмээ,48,2010,Дундговь,18.9
Тэмээ,48,2011,Дундговь,19.7
Тэмээ,48,2012,Дундговь,23
Тэмээ,48,2013,Дундговь,24.9
Тэмээ,48,2014,Дундговь,28
Тэмээ,48,2015,Дундговь,30.8
Тэмээ,48,2016,Дундговь,33.9
Тэмээ,48,2017,Дундговь,36.8
Тэмээ,48,2018,Дундговь,39.3
Тэмээ,48,2019,Дундговь,41.3
Тэмээ,48,2020,Дундговь,41.7
Тэмээ,48,2021,Дундговь,39.4
Тэмээ,48,2022,Дундговь,41.1
Тэмээ,48,2023,Дундговь,43.7
Тэмээ,48,2024,Дундговь,45.4
Тэмээ,61,1979,Орхон,0.6
Тэмээ,61,1992,Орхон,0
Тэмээ,61,1993,Орхон,0
Тэмээ,61,1994,Орхон,0
Тэмээ,61,1995,Орхон,0
Тэмээ,61,1996,Орхон,0
Тэмээ,61,1997,Орхон,0.1
Тэмээ,61,1998,Орхон,0.1
Тэмээ,61,1999,Орхон,0.1
Тэмээ,61,2000,Орхон,0.1
Тэмээ,61,2001,Орхон,0.1
Тэмээ,61,2002,Орхон,0.1
Тэмээ,61,2003,Орхон,0.1
Тэмээ,61,2004,Орхон,0.1
Тэмээ,61,2005,Орхон,0.1
Тэмээ,61,2006,Орхон,0.1
Тэмээ,61,2007,Орхон,0.1
Тэмээ,61,2008,Орхон,0.2
Тэмээ,61,2009,Орхон,0.2
Тэмээ,61,2010,Орхон,0.2
Тэмээ,61,2011,Орхон,0.2
Тэмээ,61,2012,Орхон,0.2
Тэмээ,61,2013,Орхон,0.1
Тэмээ,61,2014,Орхон,0.1
Тэмээ,61,2015,Орхон,0
Тэмээ,61,2016,Орхон,0
Тэмээ,61,2017,Орхон,0
Тэмээ,61,2018,Орхон,0.1
Тэмээ,61,2019,Орхон,0.1
Тэмээ,61,2020,Орхон,0.1
Тэмээ,61,2021,Орхон,0.1
Тэмээ,61,2022,Орхон,0.1
Тэмээ,61,2023,Орхон,0.1
Тэмээ,61,2024,Орхон,0.1
Тэмээ,62,1970,Өвөрхангай,39.2
Тэмээ,62,1971,Өвөрхангай,36.7
Тэмээ,62,1972,Өвөрхангай,36.3
Тэмээ,62,1973,Өвөрхангай,36.9
Тэмээ,62,1974,Өвөрхангай,37
Тэмээ,62,1975,Өвөрхангай,37.5
Тэмээ,62,1976,Өвөрхангай,37.9
Тэмээ,62,1977,Өвөрхангай,38.7
Тэмээ,62,1978,Өвөрхангай,38.2
Тэмээ,62,1979,Өвөрхангай,38.6
Тэмээ,62,1980,Өвөрхангай,35.4
Тэмээ,62,1981,Өвөрхангай,35.1
Тэмээ,62,1982,Өвөрхангай,35.2
Тэмээ,62,1983,Өвөрхангай,35
Тэмээ,62,1984,Өвөрхангай,33.4
Тэмээ,62,1985,Өвөрхангай,30.1
Тэмээ,62,1986,Өвөрхангай,30.2
Тэмээ,62,1987,Өвөрхангай,30.6
Тэмээ,62,1988,Өвөрхангай,30.7
Тэмээ,62,1989,Өвөрхангай,31.7
Тэмээ,62,1990,Өвөрхангай,31.4
Тэмээ,62,1991,Өвөрхангай,27.7
Тэмээ,62,1992,Өвөрхангай,21.6
Тэмээ,62,1993,Өвөрхангай,21
Тэмээ,62,1994,Өвөрхангай,20.8
Тэмээ,62,1995,Өвөрхангай,20.9
Тэмээ,62,1996,Өвөрхангай,19.6
Тэмээ,62,1997,Өвөрхангай,19.2
Тэмээ,62,1998,Өвөрхангай,19.5
Тэмээ,62,1999,Өвөрхангай,19.3
Тэмээ,62,2000,Өвөрхангай,16.5
Тэмээ,62,2001,Өвөрхангай,14.7
Тэмээ,62,2002,Өвөрхангай,13.3
Тэмээ,62,2003,Өвөрхангай,14
Тэмээ,62,2004,Өвөрхангай,13.8
Тэмээ,62,2005,Өвөрхангай,13.1
Тэмээ,62,2006,Өвөрхангай,13
Тэмээ,62,2007,Өвөрхангай,13.5
Тэмээ,62,2008,Өвөрхангай,14.1
Тэмээ,62,2009,Өвөрхангай,15.2
Тэмээ,62,2010,Өвөрхангай,14.7
Тэмээ,62,2011,Өвөрхангай,15.9
Тэмээ,62,2012,Өвөрхангай,18.1
Тэмээ,62,2013,Өвөрхангай,19.7
Тэмээ,62,2014,Өвөрхангай,22
Тэмээ,62,2015,Өвөрхангай,23.1
Тэмээ,62,2016,Өвөрхангай,26.3
Тэмээ,62,2017,Өвөрхангай,28.8
Тэмээ,62,2018,Өвөрхангай,31.5
Тэмээ,62,2019,Өвөрхангай,32.7
Тэмээ,62,2020,Өвөрхангай,26.6
Тэмээ,62,2021,Өвөрхангай,19
Тэмээ,62,2022,Өвөрхангай,19.3
Тэмээ,62,2023,Өвөрхангай,20.7
Тэмээ,62,2024,Өвөрхангай,22
