status,path,table_id,text,type,url
FOUND_OR_TABLE,"NSO / Түүхэн Статистик / Хөрөнгө оруулалт, барилга",DT_NSO_0100_T007.px,"АШИГЛАЛТАД ОРУУЛСАН ҮНДСЭН ФОНД, салбар, оны үнэ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Investment%20and%20construction/DT_NSO_0100_T007.px
FOUND_OR_TABLE,"NSO / Түүхэн Статистик / Хөрөнгө оруулалт, барилга",DT_NSO_0100_T009.px,"Улс ардын аж ахуйн хөрөнгө оруулалтын нийт хэмжээ, салбараар, сая төгрөг",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Investment%20and%20construction/DT_NSO_0100_T009.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T001.px,"ИМПОРТООР АВСАН ГОЛ НЭР ТӨРЛИЙН БАРАА, нэр төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T001.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T002.px,"ЭКСПОРТЫН ЗАРИМ НЭР ТӨРЛИЙН БАРАА, нэр төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T002.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T003.px,"ГАДААД ХУДАЛДААНЫ НИЙТ ЭРГЭЛТ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T003.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T0031.px,"БНМАУ-ЫН ЭКСПОРТ, ИМПОРТЫН НИЙТ ХЭМЖЭЭНД СОЦИАЛИСТ, КАПИТАЛИСТ ОРНУУДЫН ЭЗЛЭХ ХУВЬ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T0031.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T004.px,"НЭГ ХҮН АМД НОГДОХ ХУДАЛДСАН ГОЛ НЭР ТӨРЛИЙН БАРАА, нэр төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T004.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T010.px,"ЖИЖИГЛЭН ХУДАЛДСАН ГОЛ НЭР ТӨРЛИЙН БАРАА, нэр төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T010.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T06.px,"ЖИЖИГЛЭН ХУДАЛДСАН БАРАА ГҮЙЛГЭЭНИЙ ХЭМЖЭЭ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T06.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T07.px,"НИЙТИЙН ХООЛНЫ БАРАА, ГҮЙЛГЭЭ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T07.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T08.px,"ЖИЖИГЛЭН ХУДАЛДАА, НИЙТИЙН ХООЛНЫ ГАЗРЫН ТОО, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T08.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Худалдаа,DT_NSO_0100_T09.px,"УЛС, ХОРШООЛЛЫН ЖИЖИГЛЭН ХУДАЛДААНЫ БАРАА ГҮЙЛГЭЭ, аймаг, хот, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Trade/DT_NSO_0100_T09.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T20.px,"НИЙТ ХҮН АМЫН ТОО, байршил, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T20.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T21.px,"ТӨРӨЛТ, хүйс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T21.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T22.px,"НАС БАРАЛТ, хүйс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T22.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T23.px,"1000 ХҮНД НОГДОХ ЕРДИЙН ЦЭВЭР ӨСӨЛТ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T23.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T24.px,"ХҮН АМЫН ҮНДЭСНИЙ БҮРЭЛДЭХҮҮН, дүнд эзлэх хувь, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T24.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T25.px,"ХҮН АМЫН НИЙГМИЙН ГАРАЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T25.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T26.px,"1000 ХҮНД НОГДОХ ГЭРЛЭЛТ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T26.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T27.px,"1000 ХҮНД НОГДОХ ЦУЦЛАЛТ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T27.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T28.px,"ХҮН АМЫН ДУНДАЖ НАСЛАЛТ, хүйс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T28.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T29.px,"ХҮН АМЫН БИЧИГ ҮСГИЙН МЭДЛЭГ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T29.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Хүн ам,DT_NSO_0100_01T30.px,"ХҮН АМЫН ТОО, насны бүлэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Population/DT_NSO_0100_01T30.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Эрүүлийг хамгаалах,DT_NSO_0100_01TTT05.px,"АМРАЛТ, РАШААН, СУВИЛАЛД АМРАГЧДЫН ТОО (мян.хүн)",t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Health%20protection/DT_NSO_0100_01TTT05.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Эрүүлийг хамгаалах,DT_NSO_0100_01TTT06.px,БОЛЬНИЦЫН ТӨРЛИЙН ЭМНЭЛГИЙН ОРНЫ ТӨРӨЛЖИЛТ,t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Health%20protection/DT_NSO_0100_01TTT06.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Эрүүлийг хамгаалах,DT_NSO_0100_01TTT07.px,ХҮН ЭМНЭЛГИЙН ДУНД МЭРГЭЖЛИЙН АЖИЛТНЫ ТОО,t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Health%20protection/DT_NSO_0100_01TTT07.px
FOUND_OR_TABLE,NSO / Түүхэн Статистик / Эрүүлийг хамгаалах,DT_NSO_0100_01TTT08.px,ИХ ЭМЧИЙН ТОО,t,https://data.1212.mn/api/v1/mn/NSO/Historical%20data/Health%20protection/DT_NSO_0100_01TTT08.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ",Industry,Аж үйлдвэр,l,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_001V1.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН НИЙТ ҮЙЛДВЭРЛЭЛ, улсын дүнгээр, сараар (2003.01-2020.06)",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_001V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_001V2.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН НИЙТ ҮЙЛДВЭРЛЭЛ, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_001V2.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_002V2.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН НИЙТ ҮЙЛДВЭРЛЭЛИЙН БҮТЭЦ*, дэд салбараар, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_002V2.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_004V1.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН БҮТЭЭГДЭХҮҮНИЙ БОРЛУУЛАЛТ, аймаг, нийслэлээр, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_004V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_006V2.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН ГОЛ НЭР ТӨРЛИЙН БҮТЭЭГДЭХҮҮНИЙ ҮЙЛДВЭРЛЭЛ, улсын дүнгээр, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_006V2.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_007V1.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН БҮТЭЭГДЭХҮҮНИЙ БОРЛУУЛАЛТ, дэд салбараар, сараар (2001.01-2020.06.)",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_007V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_008V1.px,"НЭГ ХҮНД НОГДОХ АЖ ҮЙЛДВЭРИЙН ЗАРИМ НЭР ТӨРЛИЙН БҮТЭЭГДЭХҮҮНИЙ ҮЙЛДВЭРЛЭЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_008V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_009V1.px,"ЦАХИЛГААН ЭРЧИМ ХҮЧНИЙ ТЭНЦЭЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_009V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_010V1.px,"НҮҮРСНИЙ ТЭНЦЭЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_010V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_011V1.px,"ДУЛААНЫ ТЭНЦЭЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_011V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_013V1.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН ГОЛ НЭР ТӨРЛИЙН БҮТЭЭГДЭХҮҮНИЙ ҮЙЛДВЭРЛЭЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_013V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_015V1.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН НИЙТ ҮЙЛДВЭРЛЭЛ, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_015V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_015V12.px,"УЛИРЛЫН НӨЛӨӨЛЛИЙГ АРИЛГАСАН АЖ ҮЙЛДВЭРИЙН ҮЙЛДВЭРЛЭЛИЙН ИНДЕКС, 2015=100, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_015V12.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_016V1.px,"АЖ ҮЙЛДВЭРИЙН ҮЙЛДВЭРЛЭЛИЙН ИНДЕКС, 2010=100, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_016V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_016V4.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН ҮЙЛДВЭРЛЭГЧИЙН ҮНИЙН ИНДЕКС, 2015=100, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_016V4.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_016V5.px,"АЖ ҮЙЛДВЭРИЙН ҮЙЛДВЭРЛЭЛИЙН ИНДЕКС, 2015=100, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_016V5.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аж үйлдвэр",DT_NSO_1100_032V1.px,"АЖ ҮЙЛДВЭРИЙН САЛБАРЫН БҮТЭЭГДЭХҮҮНИЙ БОРЛУУЛАЛТ, дэд салбараар, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Industry/DT_NSO_1100_032V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_005V2.px,"УЛСЫН ХИЛЭЭР ОРСОН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, аяллын зорилго, бүс нутаг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_005V2.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_005V3.px,"ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭД, хүйс, зорилго, улс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_005V3.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_006V1.px,"УЛСЫН ХИЛЭЭР ОРСОН ТЭЭВРИЙН ХЭРЭГСЛИЙН ТОО, боомт, тээврийн хэрэгслийн төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_006V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_006V202.px,"УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧИД, хүйс, насны бүлэг, аяллын зорилго, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_006V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_007V1.px,"УЛСЫН ХИЛЭЭР ГАРСАН ТЭЭВРИЙН ХЭРЭГСЛИЙН ТОО, тээврийн хэрэгслийн төрөл, боомт, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_007V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_007V202.px,"УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧИД, хүйс, насны бүлэг, зорчсон хугацаа, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_007V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_008V202.px,"ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭД, хүйс, насны бүлэг, аяллын зорилго, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_008V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_009V202.px,"ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭД, хүйс, насны бүлэг, зорчсон хугацаа, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_009V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал",DT_NSO_1800_010V202.px,"ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭДИЙН ТОО, улс, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/DT_NSO_1800_010V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭДИЙН ТОО, боомт, аяллын зорилго",DT_NSO_1800_005V102.px,"ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭДИЙН ТОО, аяллын зорилго, боомт, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20OUTBOUND%20MONGOLIAN%2C%20by%20border%20crossings%20and%20purpose%20of%20visit/DT_NSO_1800_005V102.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭДИЙН ТОО, боомт, аяллын зорилго",DT_NSO_1800_005V104.px,"ГАДААДАД ЗОРЧСОН МОНГОЛ ИРГЭДИЙН ТОО, боомт, аяллын зорилго, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20OUTBOUND%20MONGOLIAN%2C%20by%20border%20crossings%20and%20purpose%20of%20visit/DT_NSO_1800_005V104.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, улсаар",DT_NSO_1800_004V202.px,"УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, улс, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/Number%20of%20inbound%20and%20outbound%20foreign%20passengers%20by%20country%20of%20origin/DT_NSO_1800_004V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, улсаар",DT_NSO_1800_004V203.px,"УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, улс, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/Number%20of%20inbound%20and%20outbound%20foreign%20passengers%20by%20country%20of%20origin/DT_NSO_1800_004V203.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, улсаар",DT_NSO_1800_004V204.px,"УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ГАДААДЫН ЗОРЧИГЧДЫН ТОО, улс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/Number%20of%20inbound%20and%20outbound%20foreign%20passengers%20by%20country%20of%20origin/DT_NSO_1800_004V204.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ЗОРЧИГЧДЫН ТОО, боомтоор, сар, улирал, жилээр",DT_NSO_1800_001V202.px,"УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ЗОРЧИГЧДЫН ТОО, боомт, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/INBOUND%20AND%20OUTBOUND%20PASSENGERS%20by%20Name%20of%20border%20crossing/DT_NSO_1800_001V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ЗОРЧИГЧДЫН ТОО, боомтоор, сар, улирал, жилээр",DT_NSO_1800_001V203.px,"УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ЗОРЧИГЧДЫН ТОО, боомт, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/INBOUND%20AND%20OUTBOUND%20PASSENGERS%20by%20Name%20of%20border%20crossing/DT_NSO_1800_001V203.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ЗОРЧИГЧДЫН ТОО, боомтоор, сар, улирал, жилээр",DT_NSO_1800_001V204.px,"УЛСЫН ХИЛЭЭР НЭВТЭРСЭН ЗОРЧИГЧДЫН ТОО, боомт, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/INBOUND%20AND%20OUTBOUND%20PASSENGERS%20by%20Name%20of%20border%20crossing/DT_NSO_1800_001V204.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР ОРСОН ЖУУЛЧДЫН ТОО улсаар",DT_NSO_1800_003V202.px,"УЛСЫН ХИЛЭЭР ОРСОН ЖУУЛЧДЫН ТОО, улс, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20INBOUND%20TOURISTS%20by%20country/DT_NSO_1800_003V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР ОРСОН ЖУУЛЧДЫН ТОО улсаар",DT_NSO_1800_003V203.px,"УЛСЫН ХИЛЭЭР ОРСОН ЖУУЛЧДЫН ТОО, улс, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20INBOUND%20TOURISTS%20by%20country/DT_NSO_1800_003V203.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР ОРСОН ЖУУЛЧДЫН ТОО улсаар",DT_NSO_1800_003V204.px,"УЛСЫН ХИЛЭЭР ОРСОН ЖУУЛЧДЫН ТОО, улс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20INBOUND%20TOURISTS%20by%20country/DT_NSO_1800_003V204.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧДЫН ТОО, боомт, аяллын зорилгоор",DT_NSO_1800_002V202.px,"УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧДЫН ТОО, аяллын зорилго, боомт, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20INBOUND%20PASSENGERS%20by%20border%20crossings%20and%20purpose%20of%20visit/DT_NSO_1800_002V202.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧДЫН ТОО, боомт, аяллын зорилгоор",DT_NSO_1800_002V203.px,"УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧДЫН ТОО, боомт, аяллын зорилго, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20INBOUND%20PASSENGERS%20by%20border%20crossings%20and%20purpose%20of%20visit/DT_NSO_1800_002V203.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Аялал жуулчлал / УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧДЫН ТОО, боомт, аяллын зорилгоор",DT_NSO_1800_002V204.px,"УЛСЫН ХИЛЭЭР ОРСОН ЗОРЧИГЧДЫН ТОО, боомт, аяллын зорилго, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Tourism/NUMBER%20OF%20INBOUND%20PASSENGERS%20by%20border%20crossings%20and%20purpose%20of%20visit/DT_NSO_1800_002V204.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Барилга",DT_NSO_0902_002V1.px,"БАРИЛГА УГСРАЛТ, ИХ ЗАСВАРЫН АЖИЛ, барилгын төрөл, аймаг, нийслэл, улирлаар (өссөн дүн)",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Construction/DT_NSO_0902_002V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Барилга",DT_NSO_0902_003V1.px,"БАРИЛГЫН БАЙГУУЛЛАГЫН АЖЛЫН БҮЛЭГЛЭЛТ, гүйцэтгэсэн барилга, угсралт, их засварын ажлын хэмжээ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Construction/DT_NSO_0902_003V1.px
FOUND_OR_TABLE,"NSO / Үйлдвэрлэл, үйлчилгээ / Барилга",DT_NSO_0902_004V1.px,"БАРИЛГА УГСРАЛТ, ИХ ЗАСВАРЫН АЖЛЫН БҮТЭЦ, барилгын төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Industry%2C%20service/Construction/DT_NSO_0902_004V1.px
