b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
1552,19.61182193062687,0.08869421828038124,0.09625638007386332,0.007562161793482083,3064,1286,1778,FALSE,FALSE,
1553,18.067986634480178,0.08964231550908132,0.11762853742766778,0.027986221918586462,3973,806,3167,FALSE,FALSE,
1554,19.61182193062687,0.09105893877063279,0.11031576907279544,0.01925683030216266,4375,863,3512,FALSE,FALSE,
1555,19.805350829047185,0.09548923601439319,0.12345895974922151,0.027969723734828325,3798,888,2910,FALSE,FALSE,
1556,25.362555483357653,0.09088437133628868,0.14872353410640518,0.0578391627701165,2599,2229,370,FALSE,FALSE,
1557,25.893118378518675,0.112094452632557,0.1058175503027918,-0.006276902329765202,2480,2209,271,FALSE,FALSE,
1558,19.806769563020094,0.11895206388061967,0.12475303533430043,0.005800971453680762,3516,1333,2183,FALSE,FALSE,
1559,17.71428586604627,0.06305010890926487,0.07151331984053737,0.008463210931272502,2158,502,1656,FALSE,FALSE,
1560,25.362555483357653,0.09819759016624688,0.11995662801024795,0.021759037844001072,3297,2668,629,FALSE,FALSE,
1561,18.96672143576005,0.07721411224081969,0.10974131468422371,0.03252720244340403,3901,920,2981,FALSE,FALSE,
1562,25.31757881017335,0.08746357824302055,0.12450160469673342,0.037038026453712874,2548,2270,278,FALSE,FALSE,
1563,24.758719861626428,0.10001870764336035,0.103520049360111,0.00350134171675065,2824,2090,734,FALSE,FALSE,
1564,18.966049777269326,0.05248194237749837,0.07838669450151681,0.025904752124018438,3021,1179,1842,FALSE,FALSE,
1565,19.350678307200045,0.0845924252139944,0.10664083819255846,0.022048412978564053,3894,1021,2873,FALSE,FALSE,
1566,19.806769563020094,0.09221438912252158,0.11434070243252266,0.022126313310001075,2991,1022,1969,FALSE,FALSE,
1567,19.843845656610355,0.1034899430079842,0.13536215808501162,0.03187221507702742,2184,843,1341,FALSE,FALSE,
1568,19.60033787245687,0.09325571327694826,0.11964161677906417,0.026385903502115907,3854,1025,2829,FALSE,FALSE,
1569,25.088356705879416,0.07763985734368331,0.14665904910544703,0.06901919176176372,2810,2427,383,FALSE,FALSE,
1570,19.806769563020094,0.07988610109710187,0.11513992773162912,0.03525382663452725,3128,1202,1926,FALSE,FALSE,
1571,19.805350829047185,0.09661466057294327,0.12428667503382455,0.027672014460881286,3670,1338,2332,FALSE,FALSE,
1572,19.843845656610355,0.09734944643970829,0.1360521111657866,0.03870266472607832,2523,1115,1408,FALSE,FALSE,
1573,19.806769563020094,0.09529325558191992,0.12050949491056706,0.02521623932864714,4259,1294,2965,FALSE,FALSE,
1574,18.966049777269326,0.08731375599119912,0.11780336492269677,0.030489608931497658,4385,641,3744,FALSE,FALSE,
1575,21.373500259307033,0.10938085206865353,0.12289273249849154,0.013511880429838016,2415,1071,1344,FALSE,FALSE,
1576,19.61182193062687,0.0950377192740456,0.11732149077040983,0.022283771496364235,3898,913,2985,FALSE,FALSE,
1577,17.680555244142315,0.08147678725585752,0.10020875431071762,0.01873196705486009,3095,328,2767,FALSE,FALSE,
1578,19.12177975172682,0.06845317492462509,0.10008861234269145,0.03163543741806636,3973,1195,2778,FALSE,FALSE,
1579,25.401534574090174,0.09033215821760439,0.13948375570817678,0.049151597490572393,2456,2127,329,FALSE,FALSE,
1580,19.805350829047185,0.10180498215152305,0.11428217721399478,0.012477195062471733,3650,1208,2442,FALSE,FALSE,
1581,21.466725306603188,0.08176546121147943,0.09291211575350444,0.011146654542025014,2401,1438,963,FALSE,FALSE,
1582,19.805350829047185,0.06772528208722303,0.10119485765512666,0.03346957556790363,3706,1478,2228,FALSE,FALSE,
1583,19.12177975172682,0.06893846092575101,0.11406766049331032,0.045129199567559314,3953,1285,2668,FALSE,FALSE,
1584,25.617827770802275,0.09180807278407148,0.12306354330271425,0.031255470518642775,2695,2407,288,FALSE,FALSE,
1585,22.859305599139788,0.12184461979443123,0.11330340926363774,-0.008541210530793486,5114,3568,1546,FALSE,FALSE,
1586,19.12177975172682,0.06145308369030131,0.09982499926606452,0.03837191557576321,3983,1003,2980,FALSE,FALSE,
1587,24.882452076685073,0.05756158252240122,0.11453626684579021,0.056974684323388994,2510,2198,312,FALSE,FALSE,
1588,24.702201472285708,0.07920863077120958,0.10328555984367581,0.024076929072466224,2274,1907,367,FALSE,FALSE,
1589,19.27869384387977,0.08167773629171624,0.09456174226426484,0.012884005972548601,3418,1275,2143,FALSE,FALSE,
1590,17.97292857125211,0.09282535303554057,0.11450118794849667,0.021675834912956105,3697,456,3241,FALSE,FALSE,
1591,18.96672143576005,0.09371055404342873,0.12040625289312568,0.02669569884969694,3673,716,2957,FALSE,FALSE,
1592,19.806769563020094,0.08262347922075265,0.1155205308958855,0.03289705167513285,2796,1076,1720,FALSE,FALSE,
1593,24.702201472285708,0.10052720299310475,0.1386748321840868,0.03814762919098205,2320,1709,611,FALSE,FALSE,
1594,19.806769563020094,0.10238172672822375,0.11570963955985201,0.013327912831628264,5263,1318,3945,FALSE,FALSE,
1595,19.61182193062687,0.09586617606129375,0.11009026482537615,0.014224088764082404,3946,962,2984,FALSE,FALSE,
1596,25.31757881017335,0.11288681821048496,0.16278972701322972,0.049902908802744755,2352,2000,352,FALSE,FALSE,
1597,19.114821429988513,0.07826946565382567,0.10474120965303706,0.026471743999211386,3206,858,2348,FALSE,FALSE,
1598,20.991271200978748,0.10496013898506838,0.10003040703592847,-0.004929731949139912,2302,1349,953,FALSE,FALSE,
1599,19.350678307200045,0.07927400560184464,0.09207157478071687,0.012797569178872231,3218,1012,2206,FALSE,FALSE,
1600,25.362555483357653,0.10191376844302805,0.14887603035650349,0.04696226191347544,2248,1874,374,FALSE,FALSE,
1601,25.362555483357653,0.07483412607025161,0.12912401665388773,0.05428989058363612,2479,2232,247,FALSE,FALSE,
1602,19.350678307200045,0.09415954879469493,0.10414914579650068,0.009989597001805753,4082,1332,2750,FALSE,FALSE,
1603,19.60033787245687,0.08747488000513805,0.11540352337875814,0.027928643373620096,3284,914,2370,FALSE,FALSE,
1604,22.054726675535782,0.10511211029285092,0.12601475380158048,0.020902643508729557,3205,1695,1510,FALSE,FALSE,
1605,16.857084150440357,0.046028409964837314,0.09652219032350681,0.0504937803586695,3121,439,2682,FALSE,FALSE,
1606,19.60033787245687,0.08902501718143804,0.10974569855981778,0.020720681378379735,3656,594,3062,FALSE,FALSE,
1607,19.61182193062687,0.10828666517522607,0.12069012292898157,0.012403457753755495,3843,873,2970,FALSE,FALSE,
1608,19.806769563020094,0.0571255212126448,0.08738257343492598,0.030257052222281172,3644,1586,2058,FALSE,FALSE,
1609,24.463639828077927,0.10245143247908148,0.14569731580980266,0.043245883330721185,2563,2024,539,FALSE,FALSE,
1610,25.161314330815753,0.07692647253315062,0.13993868086084152,0.0630122083276909,2526,2277,249,FALSE,FALSE,
1611,25.31757881017335,0.08362059839609691,0.12947905401712745,0.04585845562103054,2496,1886,610,FALSE,FALSE,
1612,19.12177975172682,0.05276724743013529,0.08178950942292361,0.029022261992788317,2573,1068,1505,FALSE,FALSE,
1613,16.857084150440357,0.023539955452033468,0.0970208338458539,0.07348087839382043,2990,311,2679,TRUE,FALSE,high condition number or rank warning in GMM matrices
1614,19.806769563020094,0.09801395471706631,0.11118823820608853,0.01317428348902222,3028,1137,1891,FALSE,FALSE,
1615,25.98315376093154,0.09588798453055825,0.16602426770887643,0.07013628317831819,2444,2134,310,FALSE,FALSE,
1616,19.350678307200045,0.09033618959017231,0.10505433607086914,0.014718146480696831,3881,907,2974,FALSE,FALSE,
1617,19.350678307200045,0.09429624980116191,0.11552382174867902,0.021227571947517107,3078,784,2294,FALSE,FALSE,
1618,19.806769563020094,0.07560659972885075,0.10744337048505713,0.031836770756206376,3155,1334,1821,FALSE,FALSE,
1619,25.878803292112114,0.10202405669782502,0.16096002681428445,0.05893597011645943,2171,1943,228,FALSE,FALSE,
1620,17.47327139887104,0.06534646083562393,0.0900495341782008,0.024703073342576876,2548,335,2213,FALSE,FALSE,
1621,19.27869384387977,0.06896020936424568,0.11061682098031005,0.04165661161606436,4789,858,3931,FALSE,FALSE,
1622,19.843845656610355,0.07055437917924841,0.08560787850017373,0.015053499320925326,2710,1511,1199,FALSE,FALSE,
1623,19.806769563020094,0.09323946461691332,0.1103158304645121,0.01707636584759878,3178,1298,1880,FALSE,FALSE,
1624,19.456588301228333,0.07213877764698959,0.10729255554349507,0.03515377789650548,4282,946,3336,FALSE,FALSE,
1625,19.870365823828326,0.08336975920560709,0.11822310682167561,0.03485334761606852,2528,1245,1283,FALSE,FALSE,
1626,24.702201472285708,0.07906904363433286,0.10852885112673691,0.029459807492404053,3119,2531,588,FALSE,FALSE,
1627,17.801474891854223,0.08428444596279344,0.11441026522777774,0.030125819264984297,3805,391,3414,FALSE,FALSE,
1628,19.350678307200045,0.06786181028162849,0.08738907982923813,0.019527269547609638,2365,810,1555,FALSE,FALSE,
1629,19.789645866972208,0.10418854442718586,0.13596542003419007,0.03177687560700421,2304,1066,1238,FALSE,FALSE,
1630,18.966049777269326,0.0823101046784365,0.11850203709030559,0.03619193241186909,6002,655,5347,FALSE,FALSE,
1631,25.31757881017335,0.08744915578899073,0.10599567174857624,0.018546515959585508,2280,1844,436,FALSE,FALSE,
1632,19.805350829047185,0.08765299552384725,0.11123789229351905,0.023584896769671793,3714,1163,2551,FALSE,FALSE,
1633,25.31757881017335,0.094715462340132,0.12562015560953407,0.030904693269402067,2566,2251,315,FALSE,FALSE,
1634,17.51152107801462,0.06437786933627573,0.11208667464511249,0.047708805308836755,3340,336,3004,FALSE,FALSE,
1635,24.702201472285708,0.1021327967546759,0.14131721653072465,0.03918441977604875,2504,2093,411,FALSE,FALSE,
1636,24.758719861626428,0.09473454612148935,0.14497599374862272,0.05024144762713337,2578,1981,597,FALSE,FALSE,
1637,19.12177975172682,0.0723572886811948,0.1124137620640228,0.040056473382828,3544,1032,2512,FALSE,FALSE,
1638,19.805350829047185,0.1023915833148861,0.1107483097286864,0.008356726413800308,3094,1202,1892,FALSE,FALSE,
1639,17.47327139887104,0.061183848260690066,0.08685539660177774,0.025671548341087674,2341,269,2072,FALSE,FALSE,
1640,25.31757881017335,0.09726756462350485,0.13877434573437308,0.04150678111086824,2268,1935,333,FALSE,FALSE,
1641,25.19020593306931,0.10134251244278863,0.14225703385817529,0.04091452141538665,2867,2506,361,FALSE,FALSE,
1642,25.19020593306931,0.11544554597332185,0.11530449291619758,-1.4105305712426575e-4,2655,2246,409,FALSE,FALSE,
1643,19.350678307200045,0.08088670953853722,0.1145560193904239,0.03366930985188668,4228,812,3416,FALSE,FALSE,
1644,19.350678307200045,0.08607277918821671,0.10560385250879226,0.019531073320575548,4040,1132,2908,FALSE,FALSE,
1645,19.12177975172682,0.050278887937325475,0.060431715551260375,0.010152827613934899,2579,1181,1398,FALSE,FALSE,
1646,17.218793037243728,0.11893257536134155,0.07979386839524294,-0.03913870696609861,2725,406,2319,FALSE,FALSE,
1647,26.175131249606352,0.09487184364058687,0.1231265440861984,0.028254700445611527,2436,2023,413,FALSE,FALSE,
1648,19.60033787245687,0.0913744125780678,0.10819115159868506,0.016816739020617255,3213,1114,2099,FALSE,FALSE,
1649,25.161314330815753,0.08856177596969152,0.14075990797263677,0.05219813200294525,2479,2136,343,FALSE,FALSE,
1650,19.215903415629818,0.077073770395055,0.14285758313286653,0.06578381273781153,2635,945,1690,FALSE,FALSE,
1651,18.966049777269326,0.07104577855207317,0.11350974789810316,0.04246396934602999,2993,722,2271,FALSE,FALSE,
1652,25.31757881017335,0.09867248781153139,0.13156394851630823,0.032891460704776845,2386,1985,401,FALSE,FALSE,
1653,19.61182193062687,0.09805088227765568,0.1146370731490371,0.016586190871381412,4374,999,3375,FALSE,FALSE,
1654,19.350678307200045,0.08739367215333944,0.11411975959265543,0.026726087439315982,3266,795,2471,FALSE,FALSE,
1655,22.439071936874825,0.11832771210206011,0.12638522358267779,0.008057511480617674,3713,2393,1320,FALSE,FALSE,
1656,19.12177975172682,0.0555310918366218,0.09736009117190825,0.04182899933528645,3418,1075,2343,FALSE,FALSE,
1657,25.31757881017335,0.11308957734444136,0.12052426758616003,0.007434690241718667,3080,2529,551,FALSE,FALSE,
1658,21.827839764711047,0.06843853946734574,0.09768532794401474,0.029246788476669006,2580,1591,989,FALSE,FALSE,
1659,18.96672143576005,0.08441899187628224,0.10735536801374795,0.022936376137465714,4474,1160,3314,FALSE,FALSE,
1660,16.72804128231951,0.08143155334132957,0.10577724312002605,0.024345689778696486,2428,322,2106,FALSE,FALSE,
1661,16.857084150440357,0.09216195323719467,0.13179988605327747,0.0396379328160828,2457,313,2144,FALSE,FALSE,
1662,19.350678307200045,0.06626823378815408,0.10106431780712921,0.03479608401897513,3071,1078,1993,FALSE,FALSE,
1663,19.806769563020094,0.08059346203119815,0.11667998186760636,0.03608651983640822,3116,1016,2100,FALSE,FALSE,
1664,25.299559964028415,0.08701138660091498,0.12401858694548032,0.03700720034456534,3639,3252,387,FALSE,FALSE,
1665,25.362555483357653,0.09410458477158122,0.124660827513936,0.030556242742354786,2687,2263,424,FALSE,FALSE,
1666,19.12177975172682,0.08056275221695013,0.11208365238271531,0.031520900165765184,3830,868,2962,FALSE,FALSE,
1667,18.890889404169155,0.08235448091751428,0.1043097630973553,0.021955282179841024,3165,942,2223,FALSE,FALSE,
1668,19.61182193062687,0.08424122413152343,0.11098059114240579,0.02673936701088235,3054,920,2134,FALSE,FALSE,
1669,19.806769563020094,0.10067849731329512,0.10764780192964477,0.0069693046163496475,3048,1221,1827,FALSE,FALSE,
1670,25.362555483357653,0.0671349717594386,0.1204437870024219,0.05330881524298331,2636,2376,260,FALSE,FALSE,
1671,19.60033787245687,0.09544868751456749,0.11213845891585579,0.0166897714012883,3104,1103,2001,FALSE,FALSE,
1672,26.32887104123951,0.09285469026852158,0.09490697664354274,0.0020522863750211534,3303,2975,328,FALSE,FALSE,
1673,23.76670000168204,0.05734004184292588,0.08678689738523883,0.029446855542312945,2385,1855,530,FALSE,FALSE,
1674,18.067986634480178,0.09286461482116648,0.11849542814377584,0.025630813322609358,3862,418,3444,FALSE,FALSE,
1675,19.806769563020094,0.0889619132233686,0.12021421696138045,0.03125230373801184,4000,1265,2735,FALSE,FALSE,
1676,25.161314330815753,0.0884890262993257,0.13049558730194602,0.04200656100262032,2789,2502,287,FALSE,FALSE,
1677,18.96672143576005,0.07231132520575004,0.09843921388066083,0.026127888674910796,3544,1217,2327,FALSE,FALSE,
1678,19.805350829047185,0.0877550700160644,0.11723834587303504,0.029483275856970637,3928,1144,2784,FALSE,FALSE,
1679,18.96672143576005,0.07252302669053645,0.10758735253378299,0.035064325843246535,3092,760,2332,FALSE,FALSE,
1680,19.806769563020094,0.09636876939172394,0.11133742289889087,0.014968653507166932,4602,1468,3134,FALSE,FALSE,
1681,23.980983050168934,0.07745172718496594,0.11141193269588955,0.0339602055109236,2306,1684,622,FALSE,FALSE,
1682,19.60033787245687,0.08370186358349463,0.1115648669977537,0.02786300341425907,5288,1024,4264,FALSE,FALSE,
1683,19.806769563020094,0.08455754137510771,0.11194959505324004,0.027392053678132328,2939,1055,1884,FALSE,FALSE,
1684,19.350678307200045,0.06929337199884249,0.08805459245637066,0.018761220457528177,3741,1330,2411,FALSE,FALSE,
1685,25.161314330815753,0.10288119419666383,0.12563346689331528,0.02275227269665145,2334,1959,375,FALSE,FALSE,
1686,18.966049777269326,0.0779401811692613,0.11378567173483171,0.03584549056557042,3695,677,3018,FALSE,FALSE,
1687,24.702201472285708,0.09583201992221702,0.125841895486537,0.03000987556431997,2362,1787,575,FALSE,FALSE,
1688,19.806769563020094,0.10056648310698607,0.12469896652432091,0.024132483417334843,3946,1526,2420,FALSE,FALSE,
1689,25.362555483357653,0.1072532126832051,0.15548038784925355,0.04822717516604845,2430,2174,256,FALSE,FALSE,
1690,19.215903415629818,0.06959057305292023,0.11083141922407042,0.04124084617115019,4582,884,3698,FALSE,FALSE,
1691,19.60033787245687,0.09057922815851209,0.11801873345333042,0.027439505294818325,3870,991,2879,FALSE,FALSE,
1692,25.657425626662707,0.08147036518311462,0.10844451735346927,0.02697415217035465,2159,1811,348,FALSE,FALSE,
1693,19.805350829047185,0.09486521665721191,0.12004750115453207,0.025182284497320157,3052,1289,1763,FALSE,FALSE,
1694,19.350678307200045,0.0961888737428317,0.11125162938728378,0.015062755644452086,3140,1111,2029,FALSE,FALSE,
1695,19.805350829047185,0.10773730058159184,0.12303738309379535,0.015300082512203508,2811,940,1871,FALSE,FALSE,
1696,19.350678307200045,0.07670880751100453,0.0985572925328886,0.021848485021884065,3861,1333,2528,FALSE,FALSE,
1697,16.72804128231951,0.08735753813827309,0.1064959625519462,0.01913842441367311,2273,317,1956,FALSE,FALSE,
1698,25.19020593306931,0.11721605581155706,0.13735557047740612,0.020139514665849068,2978,2401,577,FALSE,FALSE,
1699,26.171389911851257,0.07981695021948018,0.14318404777287186,0.06336709755339168,2533,2125,408,FALSE,FALSE,
1700,19.456588301228333,0.07141591702005361,0.11058041176839022,0.03916449474833661,4443,656,3787,FALSE,FALSE,
1701,19.60033787245687,0.09529238066183089,0.10735213113546473,0.012059750473633835,2957,797,2160,FALSE,FALSE,
1702,19.805350829047185,0.10639726894615187,0.1208566912875413,0.01445942234138943,3264,923,2341,FALSE,FALSE,
1703,19.215903415629818,0.061402023355712806,0.10424657636823792,0.04284455301252511,4549,874,3675,FALSE,FALSE,
1704,25.31757881017335,0.12141396423550571,0.1303358393762598,0.008921875140754099,2848,2233,615,FALSE,FALSE,
1705,19.843845656610355,0.09992163212250835,0.1407759076229618,0.04085427550045345,2439,989,1450,FALSE,FALSE,
1706,16.7807649925724,0.08431654807128197,0.13508109536127685,0.05076454728999488,2408,269,2139,FALSE,FALSE,
1707,19.806769563020094,0.0974463890661744,0.13027298529871786,0.03282659623254347,3672,1142,2530,FALSE,FALSE,
1708,23.07471162821386,0.11566750651407265,0.10500057218885336,-0.010666934325219285,2848,1961,887,FALSE,FALSE,
1709,19.61182193062687,0.09930230835033253,0.11336263238898284,0.014060324038650304,3637,868,2769,FALSE,FALSE,
1710,19.806769563020094,0.07958267341267511,0.10204287750626229,0.022460204093587177,3080,1346,1734,FALSE,FALSE,
1711,25.824594396956908,0.0839240789934833,0.1152687034638123,0.031344624470329,3597,3230,367,FALSE,FALSE,
1712,21.373500259307033,0.0579177954001837,0.08558089473338576,0.02766309933320206,2748,1729,1019,FALSE,FALSE,
1713,25.31757881017335,0.08022384153556833,0.12222742292251909,0.04200358138695076,2595,2231,364,FALSE,FALSE,
1714,19.350678307200045,0.07912074140639419,0.11024671869018854,0.031125977283794348,3711,990,2721,FALSE,FALSE,
1715,19.806769563020094,0.0893476274882231,0.1130232773207657,0.023675649832542597,5480,1863,3617,FALSE,FALSE,
1716,19.806769563020094,0.08888612854914386,0.11627656572052299,0.027390437171379123,2803,1141,1662,FALSE,FALSE,
1717,19.61182193062687,0.09928664746681284,0.11384116597483931,0.01455451850802647,3391,1164,2227,FALSE,FALSE,
1718,19.806769563020094,0.10884558400032118,0.12009858942975465,0.011253005429433471,3978,1425,2553,FALSE,FALSE,
1719,19.27869384387977,0.06912907925583615,0.10412785723816002,0.03499877798232387,4090,1272,2818,FALSE,FALSE,
1720,20.07440944585288,0.080345186970397,0.08617584347551643,0.005830656505119436,2484,1360,1124,FALSE,FALSE,
1721,20.483043557998826,0.07463280586401601,0.10591195702821574,0.03127915116419973,2488,1202,1286,FALSE,FALSE,
1722,21.827839764711047,0.07297217087080737,0.1107162808528932,0.03774410998208583,2518,1413,1105,FALSE,FALSE,
1723,19.502490476545496,0.07308255517554688,0.09616263783817064,0.023080082662623763,3089,962,2127,FALSE,FALSE,
1724,25.31757881017335,0.07308050841361644,0.11475172156911836,0.04167121315550193,2521,2217,304,FALSE,FALSE,
1725,19.27869384387977,0.08354526836692582,0.10788267792316608,0.024337409556240266,3738,750,2988,FALSE,FALSE,
1726,19.27869384387977,0.07926086535549706,0.10941224157461112,0.030151376219114054,3067,735,2332,FALSE,FALSE,
1727,21.373500259307033,0.07012787532668807,0.10809962008422694,0.03797174475753887,2464,1379,1085,FALSE,FALSE,
1728,19.27869384387977,0.06670769700283051,0.09508453452452975,0.02837683752169924,3286,1093,2193,FALSE,FALSE,
1729,25.824594396956908,0.09727402146490671,0.15435158959756407,0.05707756813265735,2549,2280,269,FALSE,FALSE,
1730,19.806769563020094,0.0772079272784781,0.1115318439576028,0.0343239166791247,2891,835,2056,FALSE,FALSE,
1731,19.789645866972208,0.08136239867239317,0.10847290722707709,0.027110508554683915,2198,1018,1180,FALSE,FALSE,
1732,19.456588301228333,0.08208319588966578,0.10531647565394354,0.02323327976427776,3393,971,2422,FALSE,FALSE,
1733,20.699485952426045,0.12546450277013743,0.09772516801080852,-0.02773933475932891,3927,1967,1960,FALSE,FALSE,
1734,19.806769563020094,0.10482381842556356,0.11403789166528361,0.009214073239720053,3161,1243,1918,FALSE,FALSE,
1735,19.806769563020094,0.1052246160677203,0.1334032221548517,0.028178606087131408,2937,1019,1918,FALSE,FALSE,
1736,19.12177975172682,0.057830216727121006,0.07612558268113505,0.018295365954014042,2459,891,1568,FALSE,FALSE,
1737,25.401534574090174,0.10596731546991262,0.1495442485544802,0.04357693308456759,2802,2474,328,FALSE,FALSE,
1738,25.19020593306931,0.10916009350850167,0.13446042947210715,0.02530033596360548,2991,2355,636,FALSE,FALSE,
1739,17.71428586604627,0.09429951381152735,0.11537728607362784,0.02107777226210049,3282,447,2835,FALSE,FALSE,
1740,24.702201472285708,0.05567118814522389,0.08677803193619438,0.031106843790970486,2208,1823,385,FALSE,FALSE,
1741,23.980983050168934,0.08669259390680792,0.11168774470161262,0.024995150794804702,2503,2054,449,FALSE,FALSE,
1742,25.137091096616988,0.09394572236299259,0.1547315067383055,0.0607857843753129,2222,1967,255,FALSE,FALSE,
1743,18.96672143576005,0.08584699614390934,0.10316536049252173,0.01731836434861239,3080,860,2220,FALSE,FALSE,
1744,19.27869384387977,0.07826514510198354,0.11577463273503287,0.03750948763304933,3774,724,3050,FALSE,FALSE,
1745,25.19020593306931,0.12195159533762398,0.13183503123366747,0.009883435896043485,3308,2901,407,FALSE,FALSE,
1746,19.806769563020094,0.0748634285051632,0.10902955082466413,0.03416612231950093,3792,1382,2410,FALSE,FALSE,
1747,19.61182193062687,0.09769846767353227,0.11522730630514047,0.0175288386316082,3036,1035,2001,FALSE,FALSE,
1748,25.362555483357653,0.09661522224966984,0.10864614315323466,0.01203092090356482,2259,1961,298,FALSE,FALSE,
1749,19.27869384387977,0.08455710967142098,0.11163967425053993,0.02708256457911895,2932,1004,1928,FALSE,FALSE,
1750,19.350678307200045,0.08443410536107192,0.1109702327675141,0.026536127406442178,3941,817,3124,FALSE,FALSE,
1751,19.806769563020094,0.0799275266670563,0.10469944568615205,0.024771919019095756,2872,1113,1759,FALSE,FALSE,
1752,18.96672143576005,0.06947816952745585,0.10814360974927337,0.03866544022181752,4008,1118,2890,FALSE,FALSE,
1753,19.27869384387977,0.07901037157395677,0.10928758545576142,0.030277213881804654,3126,1127,1999,FALSE,FALSE,
1754,24.702201472285708,0.07292742987071682,0.11787372058117537,0.04494629071045855,2351,2014,337,FALSE,FALSE,
1755,18.015636323033718,0.09001208080433498,0.10148714909484763,0.011475068290512647,2992,506,2486,FALSE,FALSE,
1756,19.61182193062687,0.09862037429499734,0.11388789447199422,0.015267520176996882,3844,1062,2782,FALSE,FALSE,
1757,19.843845656610355,0.09051194106862379,0.12506473980944383,0.03455279874082004,2302,1231,1071,FALSE,FALSE,
1758,19.806769563020094,0.0962554471801094,0.11811982359949179,0.021864376419382395,2851,1267,1584,FALSE,FALSE,
1759,25.161314330815753,0.08756025300443435,0.1384114259654978,0.05085117296106345,2197,1758,439,FALSE,FALSE,
1760,21.102544755879357,0.06843755469594738,0.08036821167666519,0.01193065698071781,2438,1543,895,FALSE,FALSE,
1761,19.806769563020094,0.08738586736517637,0.10989463538132616,0.02250876801614979,2711,943,1768,FALSE,FALSE,
1762,19.806769563020094,0.09330319545162535,0.10816245075316193,0.014859255301536575,2958,1178,1780,FALSE,FALSE,
1763,19.215903415629818,0.08285974727439102,0.09965522452879738,0.01679547725440636,2441,1059,1382,FALSE,FALSE,
1764,17.71428586604627,0.10363631085014821,0.11876147229047639,0.015125161440328175,2781,355,2426,FALSE,FALSE,
1765,18.96672143576005,0.09107112703561115,0.1146535929315792,0.023582465895968047,4270,607,3663,FALSE,FALSE,
1766,25.362555483357653,0.10100362025523761,0.1230979660380252,0.022094345782787586,3162,2722,440,FALSE,FALSE,
1767,26.175131249606352,0.11156090710170546,0.1654176856623281,0.053856778560622626,2426,2172,254,FALSE,FALSE,
1768,19.12177975172682,0.08483424519247502,0.10940079043031704,0.02456654523784202,3101,783,2318,FALSE,FALSE,
1769,19.870365823828326,0.08131764809060732,0.11577977561572181,0.03446212752511449,2477,1292,1185,FALSE,FALSE,
1770,19.806769563020094,0.09353183619656585,0.11237383440915129,0.018841998212585434,3556,1040,2516,FALSE,FALSE,
1771,21.827839764711047,0.08180561260788538,0.12147069225318612,0.039665079645300735,2192,1066,1126,FALSE,FALSE,
1772,16.72804128231951,0.07097889812342176,0.12164231012416188,0.05066341200074012,2786,304,2482,FALSE,FALSE,
1773,25.137091096616988,0.07674407827588202,0.1214220646205342,0.044677986344652185,2635,2364,271,FALSE,FALSE,
1774,25.19020593306931,0.1091939990572221,0.11666637226532034,0.0074723732080982375,3494,2874,620,FALSE,FALSE,
1775,19.61182193062687,0.07531490706207553,0.1072656480397705,0.03195074097769497,3245,1202,2043,FALSE,FALSE,
1776,17.47327139887104,0.0860554241747011,0.10177733012546934,0.015721905950768236,3245,414,2831,FALSE,FALSE,
1777,19.805350829047185,0.09283823921229997,0.11694235129843478,0.024104112086134805,3816,1443,2373,FALSE,FALSE,
1778,17.47327139887104,0.05997799772820131,0.07041300961039304,0.01043501188219173,2265,325,1940,FALSE,FALSE,
1779,24.882452076685073,0.050711913479695565,0.09931653914275707,0.0486046256630615,2786,2472,314,FALSE,FALSE,
1780,25.362555483357653,0.08902277339326857,0.14861168494745583,0.05958891155418726,2144,1705,439,FALSE,FALSE,
1781,19.60033787245687,0.11090564985864754,0.1251338170511015,0.014228167192453955,3088,1094,1994,FALSE,FALSE,
1782,25.362555483357653,0.07466050136319087,0.10640311645097057,0.0317426150877797,2649,2382,267,FALSE,FALSE,
1783,19.27869384387977,0.08410574940628725,0.11337373519801805,0.029267985791730802,3908,673,3235,FALSE,FALSE,
1784,16.72804128231951,0.10776591880238587,0.14254492273719926,0.034779003934813396,2068,304,1764,FALSE,FALSE,
1785,24.758719861626428,0.0684341497185764,0.07990197434925236,0.011467824630675957,2258,1929,329,FALSE,FALSE,
1786,19.806769563020094,0.07076080137838664,0.10286917979262836,0.03210837841424172,4218,1710,2508,FALSE,FALSE,
1787,19.806769563020094,0.09888219015801088,0.12517627729228334,0.026294087134272462,2888,1096,1792,FALSE,FALSE,
1788,19.60033787245687,0.0909454491246928,0.10351100453241106,0.012565555407718268,3460,1152,2308,FALSE,FALSE,
1789,18.966049777269326,0.05613279901138963,0.06671386925762939,0.010581070246239756,2626,1268,1358,FALSE,FALSE,
1790,23.76670000168204,0.10735123717646367,0.13459898593777875,0.027247748761315083,2154,1650,504,FALSE,FALSE,
1791,25.925990087332792,0.10357503702655982,0.13650982538627146,0.03293478835971164,2043,1728,315,FALSE,FALSE,
1792,25.31757881017335,0.09672934304172187,0.10609766130178461,0.009368318260062736,3258,2794,464,FALSE,FALSE,
1793,25.299559964028415,0.10254279963374206,0.11882546126526129,0.01628266163151923,3331,2859,472,FALSE,FALSE,
