aimag_code,aimag_name,animal_type,year,livestock_count,loss_count,livestock_lag,loss_rate,loss_rate_p75,dzud5,dzud10,dzud_p75
42,Говьсүмбэр,Бүгд,1993,105.3,5,100,5,7.193353864768518,1,0,0
42,Говьсүмбэр,Бүгд,1994,97.8,15.2,105.3,14.4349477682811,4.881527077995523,1,1,1
42,Говьсүмбэр,Бүгд,1995,103.1,5.2,97.8,5.316973415132924,5.190682199482804,1,0,1
42,Говьсүмбэр,Бүгд,1996,110.7,1.8,103.1,1.7458777885548011,2.9243755500985085,0,0,0
42,Говьсүмбэр,Бүгд,1997,117.8,7.3,110.7,6.594399277326106,3.5534198538351753,1,0,1
42,Говьсүмбэр,Бүгд,1998,135.7,0.9,117.8,0.7640067911714771,2.195427685928875,0,0,0
42,Говьсүмбэр,Бүгд,1999,136.5,3.6,135.7,2.652910832719234,2.846039690575341,0,0,0
42,Говьсүмбэр,Бүгд,2000,112.5,12.9,136.5,9.45054945054945,9.107007474251645,1,0,1
42,Говьсүмбэр,Бүгд,2001,65,49.2,112.5,43.733333333333334,19.520751993638466,1,1,1
42,Говьсүмбэр,Бүгд,2002,80,0.6,65,0.923076923076923,12.804361948127209,0,0,0
42,Говьсүмбэр,Бүгд,2003,107,0.1,80,0.125,7.53463304269227,0,0,0
42,Говьсүмбэр,Бүгд,2004,129.4,0.2,107,0.1869158878504673,1.4141096104979924,0,0,0
42,Говьсүмбэр,Бүгд,2005,155.9,0.3,129.4,0.23183925811437403,2.5507084518508076,0,0,0
42,Говьсүмбэр,Бүгд,2006,170.3,1,155.9,0.6414368184733803,1.5079577905668327,0,0,0
42,Говьсүмбэр,Бүгд,2007,188.7,0,170.3,0,0.900606967335798,0,0,0
42,Говьсүмбэр,Бүгд,2008,170.9,6.8,188.7,3.6036036036036037,3.5926703402431555,0,0,1
42,Говьсүмбэр,Бүгд,2009,168.7,7.4,170.9,4.330017554125219,5.140692439404073,0,0,0
42,Говьсүмбэр,Бүгд,2010,153.2,15.3,168.7,9.069353882631892,29.649958523266214,1,0,0
42,Говьсүмбэр,Бүгд,2011,189.7,0.3,153.2,0.19582245430809403,2.4251698860568114,0,0,0
42,Говьсүмбэр,Бүгд,2012,226.1,0.9,189.7,0.4744333157617291,1.3153848476372423,0,0,0
42,Говьсүмбэр,Бүгд,2013,272.8,1.8,226.1,0.796107916850951,1.883773635140159,0,0,0
42,Говьсүмбэр,Бүгд,2014,339.4,1.6,272.8,0.5865102639296188,0.9402713655012395,0,0,0
42,Говьсүмбэр,Бүгд,2015,379.5,2,339.4,0.5892751915144373,1.3167482599761813,0,0,0
42,Говьсүмбэр,Бүгд,2016,397.9,14.7,379.5,3.8735177865612647,3.278981416451015,0,0,1
42,Говьсүмбэр,Бүгд,2017,438.4,2.9,397.9,0.7288263382759488,2.310980279818572,0,0,0
42,Говьсүмбэр,Бүгд,2018,427.5,39.5,438.4,9.010036496350365,5.0725167699897895,1,0,1
42,Говьсүмбэр,Бүгд,2019,452,5.7,427.5,1.3333333333333335,1.6425336915674071,0,0,0
42,Говьсүмбэр,Бүгд,2020,451,14.7,452,3.2522123893805306,3.10548149488153,0,0,1
42,Говьсүмбэр,Бүгд,2021,432.2,39.7,451,8.802660753880266,4.859568554943955,1,0,1
42,Говьсүмбэр,Бүгд,2022,464.3,2.5,432.2,0.5784359093012494,1.0624452455191553,0,0,0
42,Говьсүмбэр,Бүгд,2023,450.1,4.9,464.3,1.0553521430109842,8.94397896289265,0,0,0
42,Говьсүмбэр,Бүгд,2024,290.7,144.7,450.1,32.14841146411908,17.00344788819607,1,1,1
43,Сэлэнгэ,Бүгд,1970,349,NA,NA,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1971,352.1,NA,349,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1972,375.4,NA,352.1,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1973,409.9,NA,375.4,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1974,436.2,NA,409.9,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1975,445.4,NA,436.2,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1976,409.8,NA,445.4,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1977,427.7,NA,409.8,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1978,454.1,NA,427.7,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1979,440.3,NA,454.1,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1980,397.9,NA,440.3,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1981,418.3,NA,397.9,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1982,403.2,NA,418.3,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1983,425.6,NA,403.2,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1984,425.2,NA,425.6,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1985,410.2,NA,425.2,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1986,414.6,NA,410.2,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1987,429.4,NA,414.6,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1988,448.6,NA,429.4,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1989,477.7,NA,448.6,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1990,512.5,NA,477.7,NA,NA,NA,NA,NA
43,Сэлэнгэ,Бүгд,1991,500,25.7,512.5,5.014634146341463,5.014634146341463,1,0,1
43,Сэлэнгэ,Бүгд,1992,481.9,25,500,5,4.527760238073146,1,0,1
43,Сэлэнгэ,Бүгд,1993,456.6,46.7,481.9,9.690807221415232,7.193353864768518,1,0,1
43,Сэлэнгэ,Бүгд,1994,496.4,19.7,456.6,4.314498466929479,4.881527077995523,0,0,0
43,Сэлэнгэ,Бүгд,1995,504.7,26,496.4,5.237711522965351,5.190682199482804,1,0,1
43,Сэлэнгэ,Бүгд,1996,506.6,21.9,504.7,4.339211412720427,2.9243755500985085,0,0,1
43,Сэлэнгэ,Бүгд,1997,522.5,20,506.6,3.9478878799842083,3.5534198538351753,0,0,1
43,Сэлэнгэ,Бүгд,1998,569.4,10.3,522.5,1.9712918660287082,2.195427685928875,0,0,0
43,Сэлэнгэ,Бүгд,1999,622.6,13.6,569.4,2.388479100807868,2.846039690575341,0,0,0
43,Сэлэнгэ,Бүгд,2000,654.5,16.2,622.6,2.6019916479280436,9.107007474251645,0,0,0
43,Сэлэнгэ,Бүгд,2001,645.4,55.4,654.5,8.464476699770817,19.520751993638466,1,0,0
43,Сэлэнгэ,Бүгд,2002,683.4,9.6,645.4,1.4874496436318563,12.804361948127209,0,0,0
43,Сэлэнгэ,Бүгд,2003,587,73.6,683.4,10.769681006731052,7.53463304269227,1,1,1
43,Сэлэнгэ,Бүгд,2004,577.4,6.8,587,1.1584327086882453,1.4141096104979924,0,0,0
43,Сэлэнгэ,Бүгд,2005,627.5,3.9,577.4,0.6754416349151369,2.5507084518508076,0,0,0
43,Сэлэнгэ,Бүгд,2006,774.4,2.5,627.5,0.398406374501992,1.5079577905668327,0,0,0
43,Сэлэнгэ,Бүгд,2007,1030.2,1.5,774.4,0.19369834710743802,0.900606967335798,0,0,0
43,Сэлэнгэ,Бүгд,2008,1442.1,1.3,1030.2,0.12618908949718502,3.5926703402431555,0,0,0
43,Сэлэнгэ,Бүгд,2009,1510.5,10.9,1442.1,0.7558421746064767,5.140692439404073,0,0,0
43,Сэлэнгэ,Бүгд,2010,1265.6,102.7,1510.5,6.799073154584574,29.649958523266214,1,0,0
43,Сэлэнгэ,Бүгд,2011,1260.9,7.3,1265.6,0.5768015170670039,2.4251698860568114,0,0,0
43,Сэлэнгэ,Бүгд,2012,1305.6,9.3,1260.9,0.7375684035212943,1.3153848476372423,0,0,0
43,Сэлэнгэ,Бүгд,2013,1314.2,6.5,1305.6,0.4978553921568628,1.883773635140159,0,0,0
43,Сэлэнгэ,Бүгд,2014,1471.7,3,1314.2,0.2282757571145944,0.9402713655012395,0,0,0
43,Сэлэнгэ,Бүгд,2015,1458.7,8.2,1471.7,0.5571787728477271,1.3167482599761813,0,0,0
43,Сэлэнгэ,Бүгд,2016,1599.8,3.3,1458.7,0.22622883389319254,3.278981416451015,0,0,0
43,Сэлэнгэ,Бүгд,2017,1509.9,69.6,1599.8,4.350543817977247,2.310980279818572,0,0,1
43,Сэлэнгэ,Бүгд,2018,1540,14.6,1509.9,0.966951453738658,5.0725167699897895,0,0,0
43,Сэлэнгэ,Бүгд,2019,1682.5,6.7,1540,0.43506493506493504,1.6425336915674071,0,0,0
43,Сэлэнгэ,Бүгд,2020,1818.5,5.9,1682.5,0.35066864784546803,3.10548149488153,0,0,0
43,Сэлэнгэ,Бүгд,2021,1886.7,13.8,1818.5,0.758867198240308,4.859568554943955,0,0,0
43,Сэлэнгэ,Бүгд,2022,1912.3,13.4,1886.7,0.7102348015052737,1.0624452455191553,0,0,0
43,Сэлэнгэ,Бүгд,2023,1769.4,67.6,1912.3,3.5350101971447994,8.94397896289265,0,0,0
43,Сэлэнгэ,Бүгд,2024,1602.5,71.9,1769.4,4.063524358539618,17.00344788819607,0,0,0
44,Дорноговь,Бүгд,1970,767.5,NA,NA,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1971,804.5,NA,767.5,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1972,842.1,NA,804.5,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1973,860.5,NA,842.1,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1974,928.2,NA,860.5,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1975,918.7,NA,928.2,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1976,908.9,NA,918.7,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1977,859.7,NA,908.9,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1978,903.1,NA,859.7,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1979,907.5,NA,903.1,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1980,875.3,NA,907.5,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1981,869.5,NA,875.3,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1982,920.9,NA,869.5,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1983,884,NA,920.9,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1984,888,NA,884,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1985,896.6,NA,888,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1986,891.3,NA,896.6,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1987,877.9,NA,891.3,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1988,892.2,NA,877.9,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1989,962.4,NA,892.2,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1990,943.5,NA,962.4,NA,NA,NA,NA,NA
44,Дорноговь,Бүгд,1991,890.9,21.2,943.5,2.2469528351881296,5.014634146341463,0,0,0
44,Дорноговь,Бүгд,1992,870.9,22.9,890.9,2.5704343921876753,4.527760238073146,0,0,0
44,Дорноговь,Бүгд,1993,810.4,43.7,870.9,5.01779768056034,7.193353864768518,1,0,0
44,Дорноговь,Бүгд,1994,824.3,33.4,810.4,4.12142152023692,4.881527077995523,0,0,0
44,Дорноговь,Бүгд,1995,886.2,12.8,824.3,1.5528327065388816,5.190682199482804,0,0,0
44,Дорноговь,Бүгд,1996,922.6,11.9,886.2,1.3428120063191153,2.9243755500985085,0,0,0
44,Дорноговь,Бүгд,1997,963.2,33,922.6,3.5768480381530456,3.5534198538351753,0,0,1
44,Дорноговь,Бүгд,1998,1017.9,20.3,963.2,2.1075581395348837,2.195427685928875,0,0,0
44,Дорноговь,Бүгд,1999,1110.2,12.6,1017.9,1.237842617152962,2.846039690575341,0,0,0
44,Дорноговь,Бүгд,2000,1036.6,75.3,1110.2,6.782561700594488,9.107007474251645,1,0,0
44,Дорноговь,Бүгд,2001,838.3,203,1036.6,19.583252942311404,19.520751993638466,1,1,1
44,Дорноговь,Бүгд,2002,825.8,37.9,838.3,4.521054515090063,12.804361948127209,0,0,0
44,Дорноговь,Бүгд,2003,926.5,12.5,825.8,1.5136837006539114,7.53463304269227,0,0,0
44,Дорноговь,Бүгд,2004,1018.5,5.5,926.5,0.5936319481921208,1.4141096104979924,0,0,0
44,Дорноговь,Бүгд,2005,971.1,31.4,1018.5,3.0829651448208146,2.5507084518508076,0,0,1
44,Дорноговь,Бүгд,2006,712.4,131.7,971.1,13.561940067964162,1.5079577905668327,1,1,1
44,Дорноговь,Бүгд,2007,814.7,6.5,712.4,0.9124087591240877,0.900606967335798,0,0,1
44,Дорноговь,Бүгд,2008,932.7,14.6,814.7,1.7920707008714862,3.5926703402431555,0,0,0
44,Дорноговь,Бүгд,2009,1076.9,4,932.7,0.4288624423716093,5.140692439404073,0,0,0
44,Дорноговь,Бүгд,2010,1056.8,51.3,1076.9,4.763673507289441,29.649958523266214,0,0,0
44,Дорноговь,Бүгд,2011,1207.4,5.3,1056.8,0.5015140045420136,2.4251698860568114,0,0,0
44,Дорноговь,Бүгд,2012,1327.9,12.2,1207.4,1.010435646844459,1.3153848476372423,0,0,0
44,Дорноговь,Бүгд,2013,1516.4,9.2,1327.9,0.6928232547631598,1.883773635140159,0,0,0
44,Дорноговь,Бүгд,2014,1686.8,7.3,1516.4,0.481403323661303,0.9402713655012395,0,0,0
44,Дорноговь,Бүгд,2015,1801.2,14.4,1686.8,0.8536874555371117,1.3167482599761813,0,0,0
44,Дорноговь,Бүгд,2016,1752.9,118,1801.2,6.5511880968243394,3.278981416451015,1,0,1
44,Дорноговь,Бүгд,2017,2001.6,5.6,1752.9,0.3194705915910776,2.310980279818572,0,0,0
44,Дорноговь,Бүгд,2018,2148.1,18.9,2001.6,0.9442446043165468,5.0725167699897895,0,0,0
44,Дорноговь,Бүгд,2019,2404.2,8.7,2148.1,0.40500907778967454,1.6425336915674071,0,0,0
44,Дорноговь,Бүгд,2020,2551.5,11,2404.2,0.4575326511937443,3.10548149488153,0,0,0
44,Дорноговь,Бүгд,2021,2706.8,37.4,2551.5,1.4658044287673917,4.859568554943955,0,0,0
44,Дорноговь,Бүгд,2022,2909.7,5.6,2706.8,0.2068863602778188,1.0624452455191553,0,0,0
44,Дорноговь,Бүгд,2023,2294.8,158.7,2909.7,5.4541705330446435,8.94397896289265,1,0,0
44,Дорноговь,Бүгд,2024,1452.2,682.7,2294.8,29.74986926965313,17.00344788819607,1,1,1
45,Дархан-Уул,Бүгд,1970,4.3,NA,NA,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1971,8.4,NA,4.3,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1972,10.7,NA,8.4,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1973,6,NA,10.7,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1974,12.4,NA,6,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1975,13.1,NA,12.4,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1976,14,NA,13.1,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1977,15.7,NA,14,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1978,17.7,NA,15.7,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1980,22.1,NA,17.7,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1981,24.4,NA,22.1,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1982,50,NA,24.4,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1983,57.5,NA,50,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1984,61.7,NA,57.5,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1985,61.9,NA,61.7,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1986,61.9,NA,61.9,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1987,59.2,NA,61.9,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1988,68.1,NA,59.2,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1989,80.3,NA,68.1,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1990,109.3,NA,80.3,NA,NA,NA,NA,NA
45,Дархан-Уул,Бүгд,1991,137.3,4.1,109.3,3.751143641354071,5.014634146341463,0,0,0
45,Дархан-Уул,Бүгд,1992,145.5,6.7,137.3,4.879825200291332,4.527760238073146,0,0,1
45,Дархан-Уул,Бүгд,1993,130.4,12.4,145.5,8.52233676975945,7.193353864768518,1,0,1
45,Дархан-Уул,Бүгд,1994,139.5,3.1,130.4,2.3773006134969323,4.881527077995523,0,0,0
45,Дархан-Уул,Бүгд,1995,138.6,12.2,139.5,8.745519713261649,5.190682199482804,1,0,1
45,Дархан-Уул,Бүгд,1996,137.1,7.4,138.6,5.33910533910534,2.9243755500985085,1,0,1
45,Дархан-Уул,Бүгд,1997,136.8,6.2,137.1,4.522246535375639,3.5534198538351753,0,0,1
45,Дархан-Уул,Бүгд,1998,168.2,2.4,136.8,1.7543859649122806,2.195427685928875,0,0,0
45,Дархан-Уул,Бүгд,1999,179.4,4,168.2,2.3781212841854935,2.846039690575341,0,0,0
45,Дархан-Уул,Бүгд,2000,194.5,5,179.4,2.787068004459309,9.107007474251645,0,0,0
45,Дархан-Уул,Бүгд,2001,179.7,17.4,194.5,8.946015424164523,19.520751993638466,1,0,0
45,Дархан-Уул,Бүгд,2002,166,1.7,179.7,0.9460211463550363,12.804361948127209,0,0,0
45,Дархан-Уул,Бүгд,2003,122.2,13,166,7.83132530120482,7.53463304269227,1,0,1
45,Дархан-Уул,Бүгд,2004,125.1,0.7,122.2,0.5728314238952537,1.4141096104979924,0,0,0
45,Дархан-Уул,Бүгд,2005,142.9,0.5,125.1,0.3996802557953637,2.5507084518508076,0,0,0
45,Дархан-Уул,Бүгд,2006,180.2,0.3,142.9,0.2099370188943317,1.5079577905668327,0,0,0
45,Дархан-Уул,Бүгд,2007,230.4,0.3,180.2,0.16648168701442842,0.900606967335798,0,0,0
45,Дархан-Уул,Бүгд,2008,345.3,0.2,230.4,0.08680555555555557,3.5926703402431555,0,0,0
45,Дархан-Уул,Бүгд,2009,361.5,1.9,345.3,0.5502461627570229,5.140692439404073,0,0,0
45,Дархан-Уул,Бүгд,2010,249.8,46.1,361.5,12.752420470262793,29.649958523266214,1,1,0
45,Дархан-Уул,Бүгд,2011,256.8,2.3,249.8,0.920736589271417,2.4251698860568114,0,0,0
45,Дархан-Уул,Бүгд,2012,268.4,2.1,256.8,0.8177570093457943,1.3153848476372423,0,0,0
45,Дархан-Уул,Бүгд,2013,279.1,3.4,268.4,1.2667660208643816,1.883773635140159,0,0,0
45,Дархан-Уул,Бүгд,2014,324.2,1.6,279.1,0.573271228950197,0.9402713655012395,0,0,0
45,Дархан-Уул,Бүгд,2015,288.4,3.7,324.2,1.1412708204811846,1.3167482599761813,0,0,0
45,Дархан-Уул,Бүгд,2016,324.2,1.6,288.4,0.5547850208044384,3.278981416451015,0,0,0
45,Дархан-Уул,Бүгд,2017,310.9,19.1,324.2,5.891425046267736,2.310980279818572,1,0,1
45,Дархан-Уул,Бүгд,2018,306,3.7,310.9,1.190093277581216,5.0725167699897895,0,0,0
45,Дархан-Уул,Бүгд,2019,347.4,0.9,306,0.29411764705882354,1.6425336915674071,0,0,0
45,Дархан-Уул,Бүгд,2020,360.6,2.3,347.4,0.6620610247553252,3.10548149488153,0,0,0
45,Дархан-Уул,Бүгд,2021,355.3,3,360.6,0.8319467554076538,4.859568554943955,0,0,0
45,Дархан-Уул,Бүгд,2022,313.2,2.9,355.3,0.8162116521249648,1.0624452455191553,0,0,0
45,Дархан-Уул,Бүгд,2023,261.3,28.5,313.2,9.099616858237548,8.94397896289265,1,0,1
45,Дархан-Уул,Бүгд,2024,252.3,6.4,261.3,2.4492920015308077,17.00344788819607,0,0,0
46,Өмнөговь,Бүгд,1970,917.5,NA,NA,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1971,868.3,NA,917.5,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1972,867,NA,868.3,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1973,764.5,NA,867,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1974,863.8,NA,764.5,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1975,963.2,NA,863.8,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1976,991.9,NA,963.2,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1977,1029.2,NA,991.9,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1978,1066.1,NA,1029.2,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1979,1052,NA,1066.1,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1980,962.9,NA,1052,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1981,998.8,NA,962.9,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1982,1012.9,NA,998.8,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1983,894.1,NA,1012.9,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1984,936.9,NA,894.1,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1985,855.7,NA,936.9,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1986,839.8,NA,855.7,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1987,871.3,NA,839.8,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1988,895.7,NA,871.3,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1989,953.1,NA,895.7,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1990,910.9,NA,953.1,NA,NA,NA,NA,NA
46,Өмнөговь,Бүгд,1991,927.9,19.4,910.9,2.129761774069601,5.014634146341463,0,0,0
46,Өмнөговь,Бүгд,1992,900,34.2,927.9,3.685741998060136,4.527760238073146,0,0,0
46,Өмнөговь,Бүгд,1993,908.3,49.4,900,5.488888888888889,7.193353864768518,1,0,0
46,Өмнөговь,Бүгд,1994,1044.5,13,908.3,1.4312451833094793,4.881527077995523,0,0,0
46,Өмнөговь,Бүгд,1995,1203.5,12.6,1044.5,1.206318812829105,5.190682199482804,0,0,0
46,Өмнөговь,Бүгд,1996,1320.8,17.4,1203.5,1.4457831325301203,2.9243755500985085,0,0,0
46,Өмнөговь,Бүгд,1997,1508.4,14.4,1320.8,1.0902483343428226,3.5534198538351753,0,0,0
46,Өмнөговь,Бүгд,1998,1603.8,32.1,1508.4,2.1280827366746222,2.195427685928875,0,0,0
46,Өмнөговь,Бүгд,1999,1608.9,55.3,1603.8,3.448060855468263,2.846039690575341,0,0,1
46,Өмнөговь,Бүгд,2000,1489.6,140,1608.9,8.701597364659083,9.107007474251645,1,0,0
46,Өмнөговь,Бүгд,2001,1209.6,189.8,1489.6,12.741675617615469,19.520751993638466,1,1,0
46,Өмнөговь,Бүгд,2002,909.1,227.1,1209.6,18.77480158730159,12.804361948127209,1,1,1
46,Өмнөговь,Бүгд,2003,907.4,92.5,909.1,10.174898251017488,7.53463304269227,1,1,1
46,Өмнөговь,Бүгд,2004,1070.1,10.6,907.4,1.1681728014106239,1.4141096104979924,0,0,0
46,Өмнөговь,Бүгд,2005,1121.5,29.4,1070.1,2.747406784412672,2.5507084518508076,0,0,1
46,Өмнөговь,Бүгд,2006,1155.8,40.7,1121.5,3.629068212215783,1.5079577905668327,0,0,1
46,Өмнөговь,Бүгд,2007,1400,10,1155.8,0.8652015919709292,0.900606967335798,0,0,0
46,Өмнөговь,Бүгд,2008,1684.9,8.4,1400,0.6,3.5926703402431555,0,0,0
46,Өмнөговь,Бүгд,2009,1755.2,30.8,1684.9,1.8280016618196924,5.140692439404073,0,0,0
46,Өмнөговь,Бүгд,2010,1010.3,618.8,1755.2,35.255241567912485,29.649958523266214,1,1,1
46,Өмнөговь,Бүгд,2011,1223.5,9.4,1010.3,0.9304167079085421,2.4251698860568114,0,0,0
46,Өмнөговь,Бүгд,2012,1419.3,8.8,1223.5,0.7192480588475685,1.3153848476372423,0,0,0
46,Өмнөговь,Бүгд,2013,1653.3,9.8,1419.3,0.6904812231381668,1.883773635140159,0,0,0
46,Өмнөговь,Бүгд,2014,1849,11.1,1653.3,0.671384503719833,0.9402713655012395,0,0,0
46,Өмнөговь,Бүгд,2015,2055.8,17.3,1849,0.9356408869659275,1.3167482599761813,0,0,0
46,Өмнөговь,Бүгд,2016,2314,10.1,2055.8,0.49129292732756097,3.278981416451015,0,0,0
46,Өмнөговь,Бүгд,2017,2654.4,11.3,2314,0.48833189282627487,2.310980279818572,0,0,0
46,Өмнөговь,Бүгд,2018,2598.4,62,2654.4,2.3357444243520193,5.0725167699897895,0,0,0
46,Өмнөговь,Бүгд,2019,3000.3,8.1,2598.4,0.31173029556650245,1.6425336915674071,0,0,0
46,Өмнөговь,Бүгд,2020,2880.8,21,3000.3,0.6999300069993,3.10548149488153,0,0,0
46,Өмнөговь,Бүгд,2021,2513.8,129.7,2880.8,4.502221605109691,4.859568554943955,0,0,0
46,Өмнөговь,Бүгд,2022,2637.3,10.7,2513.8,0.4256504097382448,1.0624452455191553,0,0,0
46,Өмнөговь,Бүгд,2023,2042,169.6,2637.3,6.430819398627384,8.94397896289265,1,0,0
46,Өмнөговь,Бүгд,2024,1970.1,81.8,2042,4.005876591576885,17.00344788819607,0,0,0
48,Дундговь,Бүгд,1970,1339.3,NA,NA,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1971,1186.6,NA,1339.3,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1972,1322.3,NA,1186.6,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1973,1362.9,NA,1322.3,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1974,1461.9,NA,1362.9,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1975,1436,NA,1461.9,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1976,1473.4,NA,1436,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1977,1365.4,NA,1473.4,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1978,1475.9,NA,1365.4,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1979,1464.6,NA,1475.9,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1980,1351.9,NA,1464.6,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1981,1288.4,NA,1351.9,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1982,1394.3,NA,1288.4,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1983,1408.4,NA,1394.3,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1984,1315.1,NA,1408.4,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1985,1302,NA,1315.1,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1986,1335.6,NA,1302,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1987,1233.9,NA,1335.6,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1988,1226.4,NA,1233.9,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1989,1406.8,NA,1226.4,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1990,1505.5,NA,1406.8,NA,NA,NA,NA,NA
48,Дундговь,Бүгд,1991,1571.7,34.7,1505.5,2.304882098970442,5.014634146341463,0,0,0
